timestamp,cart_latency,cart_qps,catalogue_latency,catalogue_qps,cpu_usage_carts,cpu_usage_carts_db,cpu_usage_catalogue,cpu_usage_catalogue_db,cpu_usage_front_end,cpu_usage_ip5,cpu_usage_ip6,cpu_usage_ip7,cpu_usage_orders,cpu_usage_orders_db,cpu_usage_payment,cpu_usage_queue_master,cpu_usage_rabbitmq,cpu_usage_session_db,cpu_usage_shipping,cpu_usage_user,cpu_usage_user_db,frontend_latency,frontend_qps,mem_usage_carts,mem_usage_carts_db,mem_usage_catalogue,mem_usage_catalogue_db,mem_usage_front_end,mem_usage_ip5,mem_usage_ip6,mem_usage_ip7,mem_usage_orders,mem_usage_orders_db,mem_usage_payment,mem_usage_queue_master,mem_usage_rabbitmq,mem_usage_session_db,mem_usage_shipping,mem_usage_user,mem_usage_user_db,node_load_ip5,node_load_ip6,node_load_ip7,order_latency,order_qps,payment_latency,payment_qps,shipping_latency,shipping_qps,user_latency,user_qps
2022-03-24 15:20:00,0.0012295870333333,66.66666666666666,0.0006543481212125,66.66814818107069,0.0022976434521305,0.0059709474203087,0.0044143255677525,0.0008114385834001,0.0233948936138643,11.266666666682184,6.422222222253268,18.377777777819176,0.0058215788810253,0.005879904424735,0.0047163477195555,0.0015249600193098,0.0269613507156184,0.0017250973112006,0.0046837358333213,0.0057446630379958,0.0066509532473141,0.0017692012666657,66.66666666666666,341557248.0,120426496.0,18427904.0,230117376.0,134791168.0,54.98470723870575,58.88812691131311,39.53130097782197,315437056.0,121688064.0,16977920.0,339890176.0,143908864.0,8527872.0,330940416.0,18264064.0,82006016.0,0.47,0.4,1.32,0.0014574034,66.66666666666666,0.0005427669090908,66.66666666666666,0.0003130192333332,66.66666666666666,0.0011499818484858,66.66666666666666
2022-03-24 15:21:00,0.001956187414790625,86.86816666666665,0.0115474865762009,99.99949383840854,0.00324519575951595,0.006132921034482,0.0045230207875,0.001022159906978925,0.023863083809586925,13.695833333331397,9.304079531228002,18.511105930263117,0.013023077680073648,0.005889674812259225,0.0047301428499977,0.0015229046300156749,0.026851861521345874,0.001738825403625125,0.00363655746799255,0.005661814804721025,0.00667704139686135,0.0345900812889834,177.3881944444444,342492160.0,120586240.0,18529280.0,230133760.0,147373056.0,56.91814212759551,59.13302456439212,39.554529950339614,318236672.0,121761792.0,16984064.0,339892224.0,143901696.0,8530944.0,331315200.0,18643968.0,81945600.0,0.48,0.35,1.3025,0.0030394556749998997,66.66555562962469,0.002401912299910775,67.77814817338839,0.0003281572916666,66.66666666666666,0.001763608114889325,106.66597532400513
2022-03-24 15:22:00,0.0027503649020148,111.66666666666666,0.001356765996460375,111.11179013854627,0.0045681095823136,0.00653388844753695,0.004657060092919975,0.001093705700073125,0.02521617548961245,11.69166666664145,7.607097839333843,18.651353803014597,0.020695932694826127,0.0059738457412652,0.0047620916354063495,0.001539831064437025,0.0263088351891823,0.00190658377190075,0.00431673494886065,0.0062100528293052,0.006715980683716925,0.025796898013756897,276.6666666666666,343174144.0,120757248.0,18577408.0,230133760.0,231134208.0,56.753861323180416,59.66277656487013,39.61410587500056,319486976.0,121710592.0,17044480.0,339892224.0,143906816.0,8637440.0,332264448.0,18993152.0,81973248.0,0.515,0.3325,1.2525,0.016203648458500176,75.11850007407901,0.001446390049789775,69.4436790293549,0.000382695490272125,68.88888888888889,0.001582816154535675,133.33408643648872
2022-03-24 15:23:00,0.002414555345337975,110.55555555555554,0.0012204961465612251,104.99877780493766,0.005809596593956525,0.0068562208028481505,0.004790978278918,0.0011606376946780251,0.027565410049130924,11.358343135596524,8.60124341628466,18.41944407789677,0.026185131871789127,0.006193895838155575,0.0047296821100506,0.0015251630504794001,0.02726511458913255,0.002022469297046975,0.004964915131769649,0.0065837680746434,0.0069696094050659,0.009591177952591776,277.2222222222221,343631872.0,120729600.0,18605056.0,230133760.0,144282624.0,56.77632009017182,59.150101440826106,39.62842664931969,320117760.0,121720832.0,17009664.0,339895296.0,143906816.0,8639488.0,332699648.0,19013632.0,82081792.0,0.51,0.365,1.2175,0.007995568309194876,75.55555555555556,0.000543354754621825,70.00039507050774,0.000324009466985875,69.44444444444444,0.001847366331919575,147.77527166062973
2022-03-24 15:24:00,0.002614258017863475,116.11111111111111,0.001057530645705975,126.11111111111109,0.00774838600192565,0.0072691294120543,0.0049923479558365,0.0012660525176807999,0.030932195101874352,11.618133513371781,8.02653341626231,18.616671856585437,0.02913513097294615,0.006240857839646025,0.00477856378319945,0.00152609230883445,0.0279733721467667,0.002117182062757975,0.005010591857916125,0.007204901093269025,0.007176779466847175,0.012857987182477099,305.27777777777766,344504320.0,120735744.0,18642944.0,230133760.0,153085952.0,56.78600187395753,59.20487899514691,39.65434938078626,320717824.0,121782272.0,17010688.0,339893248.0,144124928.0,8640512.0,332773376.0,19048448.0,82051072.0,0.5425,0.345,1.185,0.0092910214717022,76.11111111111111,0.00054273740735295,69.44444444444444,0.0003036369364919,70.0,0.00160145174459715,147.22193831028792
2022-03-24 15:25:00,0.002831880556887275,125.0,0.0011175528045226,121.66790126200334,0.008884736094354174,0.00764129567414405,0.005205283862166875,0.0013733067620919,0.03451283219672757,11.573526012808436,8.06385331541971,18.54030731678407,0.03105817484529627,0.0063620750294690505,0.00475987223287275,0.0015753413654705502,0.0282192269592599,0.002316844506970975,0.00456740446652565,0.0076466884396085,0.007415457887747549,0.007206559462345575,343.33333333333326,342502400.0,120750080.0,18753536.0,230133760.0,149561344.0,56.72099030534019,59.240809284116196,39.623202009869935,320730112.0,121718784.0,17010688.0,339892224.0,143908864.0,8576000.0,332652544.0,19059712.0,82076672.0,0.5875,0.3075,1.1749999999999998,0.009132224870580725,78.33333333333333,0.00052208424138615,70.55593829766822,0.000307712676159225,70.0,0.001407272330062475,161.11380252894506
2022-03-24 15:26:00,0.002695481808135075,109.44444444444444,0.001368265532973,118.33309879753074,0.0082304513404118,0.0077254079873356,0.005243952141572425,0.00122582390271865,0.036084230832222126,11.499999999990298,8.02899952593572,18.51801991368938,0.024681975054447025,0.006491761247637625,0.004820017203397725,0.001583436471210725,0.029067893469480598,0.002325017455318175,0.00496189719423665,0.00774343946119375,0.007487818981913175,0.00912855940051925,276.69538888888883,342948864.0,120853504.0,18767872.0,230133760.0,133905408.0,56.76426119323157,58.79124114836277,39.63510466569073,320958464.0,121783296.0,16962560.0,339896320.0,143908864.0,8573952.0,333046784.0,19057664.0,82050048.0,0.605,0.28,1.1925,0.010874347275541076,74.99874082468577,0.000579901272058725,68.88850618134411,0.000289627010332625,69.44444444444444,0.00162293411268615,136.1111111111111
2022-03-24 15:27:00,0.002709861602523975,129.44444444444443,0.00295659800053015,127.77617287517067,0.007998962370969675,0.00772183797428035,0.005288697333144575,0.0012566103819532,0.038110276229752,11.587499999974778,8.537652657112783,18.40277852225926,0.02022779887715175,0.0064299872546757005,0.004847252556559,0.00163171850266315,0.0287729221162829,0.0023967375940335,0.00332399431564185,0.007969094382098875,0.007391786231461175,0.00773385890744665,381.6666666666665,343310336.0,120890368.0,18765824.0,230133760.0,136515584.0,56.70764380544121,58.83861134627504,39.64218361362626,321625088.0,121722880.0,16961536.0,339893248.0,143907840.0,8640512.0,332975104.0,19090432.0,82053120.0,0.57,0.27,1.205,0.00552423155303025,78.3333335111111,0.0005660822571429,71.1111111111111,0.000291610529989825,70.55555555555554,0.001559707962569925,173.88700004197437
2022-03-24 15:28:00,0.002320349913599225,106.66666666666666,0.0020326513222473,106.66727161838163,0.0079266213420453,0.007731391885038725,0.005325560029235125,0.001231961570802375,0.039745108367486424,11.40000000004268,8.04847137953594,18.518087316879203,0.01759459951977375,0.006517756147312925,0.004812927778720375,0.001604973478119575,0.028840728055878975,0.0024140408857402,0.0038349046462922,0.0078478090539587,0.0075149595895358,0.008661976373118075,259.44444444444434,343492608.0,120912896.0,18769920.0,230133760.0,136512512.0,56.75600320117905,58.81728061869191,39.583722779879054,321903616.0,121717760.0,16962560.0,339896320.0,143906816.0,8605696.0,333016064.0,19057664.0,82077696.0,0.5475,0.2975,1.1949999999999998,0.004081423180555575,75.00122230370914,0.00068620183823525,68.88888890589848,0.00029088551965725,69.44444444444444,0.0015453686692418751,129.44516054266154
2022-03-24 15:29:00,0.002782067994917525,129.44444444444443,0.00095766278890915,132.77690128367584,0.0060453457826431,0.00770856976331985,0.005292029316620075,0.00118765441075685,0.039232436803323174,11.520833333343038,8.459861564803962,18.429137876029323,0.018065679588026677,0.006529375267507175,0.004804877448951525,0.001600445866728925,0.028254333367958927,0.0024077897780601498,0.0038346457364259,0.007836847165172975,0.0073607034716908,0.008351635104785675,334.9999999999999,343742464.0,120934400.0,18803712.0,230133760.0,166260736.0,56.7648554715202,59.27252260503877,39.62952921112205,322326528.0,121750528.0,16956416.0,339896320.0,143915008.0,8609792.0,333294592.0,19347456.0,82051072.0,0.5575,0.325,1.17,0.007041459176136325,76.66666666666666,0.000574993714915675,70.55555555555554,0.0002986643654234,70.0,0.00172907359548935,168.33150621344217
