timestamp,cart_latency,cart_qps,catalogue_latency,catalogue_qps,cpu_usage_carts,cpu_usage_carts_db,cpu_usage_catalogue,cpu_usage_catalogue_db,cpu_usage_front_end,cpu_usage_ip5,cpu_usage_ip6,cpu_usage_ip7,cpu_usage_orders,cpu_usage_orders_db,cpu_usage_payment,cpu_usage_queue_master,cpu_usage_rabbitmq,cpu_usage_session_db,cpu_usage_shipping,cpu_usage_user,cpu_usage_user_db,frontend_latency,frontend_qps,mem_usage_carts,mem_usage_carts_db,mem_usage_catalogue,mem_usage_catalogue_db,mem_usage_front_end,mem_usage_ip5,mem_usage_ip6,mem_usage_ip7,mem_usage_orders,mem_usage_orders_db,mem_usage_payment,mem_usage_queue_master,mem_usage_rabbitmq,mem_usage_session_db,mem_usage_shipping,mem_usage_user,mem_usage_user_db,node_load_ip5,node_load_ip6,node_load_ip7,order_latency,order_qps,payment_latency,payment_qps,shipping_latency,shipping_qps,user_latency,user_qps
2022-03-24 15:20:00,0.11732122846057952,-0.0013255335882569898,-1.6423099875277736,0.12776323939736828,3.734270295375328,0.04731898201512961,0.07381587553450591,0.015110670853263347,-1.4711185382503367,0.3372363176095164,0.02438363026702345,0.27293976406075504,1.8651432020369496,-0.05081528869612736,-1.9402974056738456,0.03482021668416613,-0.03121567009613327,-0.01697722165828585,0.36874869887631984,0.007549476385293169,-0.04423646279108984,-4.319593244196718,0.03493601645266563,0.006535366750964718,-1.6961010869159792,-0.12003419194595114,6.633249580778076,-1.08816610263254,2.4648382967276783,-1.8690723619400063,0.10097627202094361,-0.21621699155791058,-1.3278201702927723,0.5281809145335826,0.1544986810738195,-1.0033064997161252,-2.009938711880863,-0.07632514028031591,-0.11329875117360816,-2.945102468997607,-1.2241884080028962,-0.4917011304049876,2.6055373666295836,-0.8176613125641693,-1.5510128710324307,-0.8149661904673778,-0.18350753998887018,0.40083614168601533,-1.3041669810697794,-0.043807122350373165,0.015340161022230368
2022-03-24 15:21:00,-1.011040335767695,-0.0013255335882569898,0.10618222209001832,-1.507314605081413,0.5059090860828495,0.04731898201512961,0.07381587553450591,0.015110670853263347,-1.4404721935437956,3.0325168146521913,0.02438363026702345,2.541192332162867,0.38111894618554215,-0.05081528869612736,-1.700729667130721,0.005745640696327707,-0.03121567009613327,-0.01697722165828585,0.36874869887631984,0.007549476385293169,-0.04423646279108984,0.4309233326086152,0.03493601645266563,0.006535366750964718,-1.518492752472525,-3.1892612704444203,-0.15075567222160577,-0.8832339015663734,0.2798211282772024,-1.717898635275979,0.10097627202094361,-0.21621699155791058,-1.1678584920314,0.7301664388608903,-2.210131949061396,-1.5293603051627802,-1.9186152965380479,-0.07632514028031591,-0.11329875117360816,0.38359552920654627,-1.1690045368987316,-0.8126451931887321,2.3637809040200666,2.1003202957186855,-1.5512742271839393,0.1374618432796676,-2.401243661501342,0.40083614168601533,-1.3041669810697794,1.5825553801427876,-1.8744535936465925
2022-03-24 15:22:00,0.4639198291318329,0.4282137733828767,1.79183201103029,-1.0323669034221532,0.5059090860828495,0.04731898201512961,0.07381587553450591,-2.3238426311552494,-1.3519028163452542,-1.9482549125977402,-1.0016174586123425,0.043196807689443235,0.38111894618554215,-0.05081528869612736,-1.1459035781997957,0.24517906830874833,-0.03121567009613327,-0.01697722165828585,0.36874869887631984,0.007549476385293169,-0.04423646279108984,0.4309233326086152,-0.579025054307475,0.006535366750964718,-1.3283607534208786,-2.5102769044014304,-0.15075567222160577,0.481057152621818,0.2798211282772024,-1.3908861747108927,0.10097627202094361,-0.21621699155791058,-1.2789429908240197,0.04114697815740631,-2.210131949061396,-1.153607586986598,1.247263102012884,-0.07632514028031591,-0.11329875117360816,0.38359552920654627,-0.9758609880341562,-0.9249756151630423,1.6730481537071642,0.10487271302827975,0.4371644526003073,0.1374618432796676,-0.29253185821068467,0.40083614168601533,0.8115356822862532,-0.4918463388715003,0.8682996941251143
2022-03-24 15:23:00,-0.15975148749310056,0.2969551082566518,1.1256046395947163,-1.2936415382630309,0.5059090860828495,0.04731898201512961,0.07381587553450591,-0.8717885867291877,-1.1981288741199039,-2.7766333339381446,1.409648178358356,0.9817899987780714,0.38111894618554215,-1.0987675983499854,-1.7087309272598437,0.03769220068500283,-0.03121567009613327,-0.01697722165828585,0.36874869887631984,0.007549476385293169,-1.8792286177251623,2.961682648701059,-0.5648155289808109,0.006535366750964718,-1.3591006574591686,-2.1202220558235423,-0.15075567222160577,-0.9335704672714024,0.2798211282772024,-1.707357190644522,0.10097627202094361,-0.21621699155791058,-1.2567260910654956,1.5717727902246719,-1.516180661843509,-1.153607586986598,1.3081453789080941,-0.07632514028031591,-0.11329875117360816,-1.166350378111989,-1.0034529235862384,-0.7163619743536087,1.189535228488134,0.10487271302827975,0.5399757310004457,-0.7981493481471168,0.41232070147305244,0.40083614168601533,1.3404613481252612,-0.043807122350373165,0.015340161022230368
2022-03-24 15:24:00,0.21113976986123217,0.9532484338877764,0.3288614322755654,-0.39128491370947033,0.5059090860828495,-1.687104825598221,0.07381587553450591,1.4151299637650798,-0.9777490878239581,-2.131000118826524,0.01570899439327078,0.043196807689443235,0.38111894618554215,-0.7519047552842558,-0.8598464646208317,0.0508370549133609,-1.9037777363381674,-0.01697722165828585,0.36874869887631984,-1.348678286732853,0.1456188693439915,0.4309233326086152,0.15276550001573713,0.006535366750964718,-1.352269567672882,-1.5857024485131033,-0.15075567222160577,-0.7901829737769908,0.2798211282772024,-1.673543363030805,0.10097627202094361,-0.21621699155791058,-1.123424692514352,1.6054370442792232,-1.9788148533221006,0.2788271229988512,1.3385865173556992,-0.07632514028031591,-0.11329875117360816,-1.8874660906331855,-0.8241053424977044,-0.8447395994671065,0.740558940784748,0.10487271302827975,0.6706625186275007,-0.8158101640085137,-0.2915627738926363,0.40083614168601533,1.8693870139642694,-0.2780221180223454,0.015340161022230368
2022-03-24 15:25:00,0.6153121132076796,2.0033177548975725,0.6223115617498962,-0.58119096452251,0.5059090860828495,-0.5563492432400894,-1.222718697709828,0.015110670853263347,-0.7433711796993833,-2.2418590515300263,0.10622711618530747,3.037982535538205,0.38111894618554215,0.14340928065924383,-1.1844459644511696,0.7474911843944835,-1.4415664815697218,-0.3852368255218108,0.36874869887631984,1.5261048891118654,-0.04423646279108984,0.7419029403277105,1.1261179848922445,0.006535366750964718,-1.3363303581715464,-0.02548305420155168,-0.15075567222160577,-0.8475913432788826,0.2798211282772024,-1.6513638295999542,0.10097627202094361,-0.21621699155791058,-1.2611694710172006,1.6054370442792232,-2.210131949061396,-1.0033064997161252,-0.5792052048434229,-0.07632514028031591,-0.11329875117360816,-1.286536330198855,-0.5757779225289645,-1.0854476465549145,0.6024123907221645,0.10487271302827975,1.1934096691357172,-1.4066474114858383,1.1156883732005662,0.40083614168601533,1.8693870139642694,-0.043807122350373165,0.015340161022230368
2022-03-24 15:26:00,0.36198999795255443,0.1656964431304285,1.848053588945407,-0.7237228700089814,0.5059090860828495,-0.3007901628645217,-0.9785357145966971,0.5423915461787644,-0.6405120752270452,-2.4245865122490686,0.02169045792372586,2.658816857628485,0.38111894618554215,1.1012758304804424,-0.13996185219227003,0.8620007654442609,0.1539410807639156,-0.2492273208872702,0.36874869887631984,2.155679754493321,-0.04423646279108984,2.531042997617263,-0.5782904218480855,0.006535366750964718,-1.2213403467690536,0.17676760802401983,-0.15075567222160577,-1.102593249529442,0.2798211282772024,0.06776892216596447,0.10097627202094361,-0.21621699155791058,-1.1212030025384996,0.02321710371531368,-1.2848635661042132,-1.0033064997161252,-0.6400874817386331,-0.07632514028031591,-0.11329875117360816,-1.9115032810505586,-0.47920614809667716,-1.2619668810859737,0.8441688533316811,0.10487271302827975,0.4089927397350135,0.24735833827786038,-0.9954305966357214,0.40083614168601533,1.3404613481252612,-0.03153404850234875,1.1539102319100047
2022-03-24 15:27:00,0.38869640079608664,-0.0013255335882569898,0.10618222209001832,-0.320118951553564,0.5059090860828495,-0.31163696066049806,-0.6959781628774027,1.2102878482406663,-0.5078931391385363,-2.2071307819944295,1.2554109962242026,0.6982663116893926,0.38111894618554215,0.6450111452833741,0.333010258699597,1.54497580879558,-0.40061011105373384,0.9442979682262718,0.36874869887631984,0.007549476385293169,2.2470610530670507,1.232752362681683,2.106575232432081,0.006535366750964718,-1.1803538080513334,0.14787465627750962,-0.15075567222160577,-1.0600790328355656,0.2798211282772024,0.06776892216596447,0.10097627202094361,-0.21621699155791058,-1.2522827111137909,-0.010447150339237585,-1.9788148533221006,-1.0784570433513616,1.3385865173556992,-0.07632514028031591,-0.11329875117360816,-1.839391709798439,-0.6723496969612526,-1.3261556936427223,1.016852040909909,0.10487271302827975,1.1934097109554893,-0.14797033669740797,1.8185870678595286,0.40083614168601533,0.04497678088051319,-0.7569890644837418,0.015340161022230368
2022-03-24 15:28:00,-0.33471144463995683,-0.16245021968513382,0.10618222209001832,-1.2223288877968903,0.5059090860828495,-0.28260924099898743,-0.46319710213820037,0.675544992701465,-0.40088186532701825,-2.6731073467396955,0.06891876388102885,2.6599635581235765,0.38111894618554215,1.293274989809438,-0.26307757368926044,1.1666531958561162,-0.2731337842590801,1.23224939451682,0.36874869887631984,0.007549476385293169,-0.04423646279108984,2.0967129189346725,-1.019520339434069,0.006535366750964718,-1.155306478834949,0.20566055977053005,-0.15075567222160577,-1.060129069183185,0.2798211282772024,0.06776892216596447,0.10097627202094361,-0.21621699155791058,-1.2633911609930528,0.02321710371531368,-1.2848635661042132,-1.153607586986598,0.3035878101371255,-0.07632514028031591,-0.11329875117360816,-1.2624991397814818,-0.7965134069456222,-1.1496364591116635,0.8787054908473255,0.10487271302827975,0.40957647347484494,0.1374618432796676,-0.9949460329410178,0.40083614168601533,1.3404613481252612,-0.9215177009953797,0.4683326984798177
2022-03-24 15:29:00,0.5227993615887767,-0.0013255335882569898,-0.1593955062467971,-0.1063841482247281,0.5059090860828495,-0.35194986685260987,-0.6749373077569261,-0.28567529246826856,-0.4344398287789033,-2.3728113383215024,1.0667313982904723,1.1467062756916817,0.38111894618554215,1.3790941827009076,-0.4028804777153132,1.1026077219447414,-1.375565832444228,1.128222056661582,0.36874869887631984,0.007549476385293169,1.9432630647334952,1.8078242548012389,0.9129751049922786,0.006535366750964718,-1.1313976645829453,0.6823942635879486,-0.15075567222160577,-0.5755937576202965,0.2798211282772024,-1.6317874030867512,0.10097627202094361,-0.21621699155791058,-1.1922970817657763,-0.1787684206119939,-1.2848635661042132,-0.5524032379047068,0.42535236392754594,-0.07632514028031591,-0.11329875117360816,-1.8874660906331855,-0.7413295358414578,-0.9731172245806039,0.5333391156908758,0.10487271302827975,0.8013493062545524,0.10696496910008249,1.1152037872754677,0.40083614168601533,1.8693870139642694,1.1863073043514794,0.015340161022230368
