For_catalogue_latency,Rec_catalogue_latency,Act_catalogue_latency,Score_catalogue_latency,For_cpu_usage_carts,Rec_cpu_usage_carts,Act_cpu_usage_carts,Score_cpu_usage_carts,For_cpu_usage_carts_db,Rec_cpu_usage_carts_db,Act_cpu_usage_carts_db,Score_cpu_usage_carts_db,For_cpu_usage_catalogue,Rec_cpu_usage_catalogue,Act_cpu_usage_catalogue,Score_cpu_usage_catalogue,For_cpu_usage_catalogue_db,Rec_cpu_usage_catalogue_db,Act_cpu_usage_catalogue_db,Score_cpu_usage_catalogue_db,For_cpu_usage_ip6,Rec_cpu_usage_ip6,Act_cpu_usage_ip6,Score_cpu_usage_ip6,For_cpu_usage_ip7,Rec_cpu_usage_ip7,Act_cpu_usage_ip7,Score_cpu_usage_ip7,For_cpu_usage_orders,Rec_cpu_usage_orders,Act_cpu_usage_orders,Score_cpu_usage_orders,For_cpu_usage_orders_db,Rec_cpu_usage_orders_db,Act_cpu_usage_orders_db,Score_cpu_usage_orders_db,For_cpu_usage_payment,Rec_cpu_usage_payment,Act_cpu_usage_payment,Score_cpu_usage_payment,For_cpu_usage_rabbitmq,Rec_cpu_usage_rabbitmq,Act_cpu_usage_rabbitmq,Score_cpu_usage_rabbitmq,For_cpu_usage_session_db,Rec_cpu_usage_session_db,Act_cpu_usage_session_db,Score_cpu_usage_session_db,For_cpu_usage_user,Rec_cpu_usage_user,Act_cpu_usage_user,Score_cpu_usage_user,For_cpu_usage_user_db,Rec_cpu_usage_user_db,Act_cpu_usage_user_db,Score_cpu_usage_user_db,For_frontend_latency,Rec_frontend_latency,Act_frontend_latency,Score_frontend_latency,For_mem_usage_carts,Rec_mem_usage_carts,Act_mem_usage_carts,Score_mem_usage_carts,For_mem_usage_catalogue,Rec_mem_usage_catalogue,Act_mem_usage_catalogue,Score_mem_usage_catalogue,For_mem_usage_front_end,Rec_mem_usage_front_end,Act_mem_usage_front_end,Score_mem_usage_front_end,For_mem_usage_ip6,Rec_mem_usage_ip6,Act_mem_usage_ip6,Score_mem_usage_ip6,For_mem_usage_ip7,Rec_mem_usage_ip7,Act_mem_usage_ip7,Score_mem_usage_ip7,For_mem_usage_orders,Rec_mem_usage_orders,Act_mem_usage_orders,Score_mem_usage_orders,For_mem_usage_payment,Rec_mem_usage_payment,Act_mem_usage_payment,Score_mem_usage_payment,For_mem_usage_user,Rec_mem_usage_user,Act_mem_usage_user,Score_mem_usage_user,For_payment_latency,Rec_payment_latency,Act_payment_latency,Score_payment_latency,For_shipping_latency,Rec_shipping_latency,Act_shipping_latency,Score_shipping_latency,For_user_latency,Rec_user_latency,Act_user_latency,Score_user_latency,For_carts -> carts,Rec_carts -> carts,Act_carts -> carts,Score_carts -> carts,For_orders -> orders,Rec_orders -> orders,Act_orders -> orders,Score_orders -> orders,For_orders -> payment,Rec_orders -> payment,Act_orders -> payment,Score_orders -> payment,For_orders -> user,Rec_orders -> user,Act_orders -> user,Score_orders -> user,For_payment -> payment,Rec_payment -> payment,Act_payment -> payment,Score_payment -> payment,For_root -> carts,Rec_root -> carts,Act_root -> carts,Score_root -> carts,For_root -> orders,Rec_root -> orders,Act_root -> orders,Score_root -> orders,For_root -> user,Rec_root -> user,Act_root -> user,Score_root -> user,For_user -> user,Rec_user -> user,Act_user -> user,Score_user -> user,Score_Global,Pred_Global,Label_Global,Threshold_Global
0.2764414,-0.056177605,-1.007684120636683,0.984768415715795,0.2904523,0.55238,0.2854144828303107,0.24077277016804138,-0.1649695,-0.31091988,-0.3540001333915613,0.05767529022330262,0.13874304,-0.07352852,0.0512446524723557,0.12104569495909909,1.3733,0.6085423,1.8476322247703172,1.1626141383369066,0.039443605,0.07770911,-0.2046645549696112,0.2785471131663943,0.6832461,-0.03711518,-0.8832983469611064,0.9182192934697524,0.1562551,0.15549454,0.0387890458018931,0.11678155065463461,0.01881513,-0.028331308,1.5101170941303492,1.533733758055699,0.520948,-0.03412684,-0.1186456656410377,0.14002630844256092,0.47390702,0.6211548,1.043363146508974,0.4369331375015202,0.13578218,0.018182712,0.8349565953585009,0.8050139366286496,0.03163822,0.19527829,-0.0807039431979984,0.2596182234337658,0.5417849,-0.038002767,0.989945383327113,0.9699693850744827,-0.33290166,0.47283366,-0.642553618743073,1.0348137499829642,0.01260712,-0.13806222,0.1841257457517997,0.30712103516692085,-2.7750878,-0.9796725,-7.727185715905558,6.567971690169704,-0.24798454,-0.102438375,-1.3632108038860684,1.246217811723364,-0.043407455,-0.36839244,-1.254539739740134,0.918645800304652,-0.2940055,0.20944236,1.3529443574932394,1.193846782841998,-1.0276474,-0.6862074,-1.5333637795968482,0.8130123696847389,0.37011382,0.020140253,0.952301875881441,0.8971642661910132,-0.48880607,0.38455552,0.0968184941611582,0.3175257783252483,-0.1762516,0.06449409,-0.0694309602349406,0.13121460816617056,0.65755326,0.71284205,2.2778415449524534,1.570528376903595,-0.24095602,-0.09650661,-0.608905978900725,0.4979544271057192,0.0552357,-0.23811051,0.1013468759755724,0.3101227673391932,-0.22828662,-0.08510642,-0.219685822592869,0.12198154468671052,0.10719521,0.030649096,-1.9990233295238469,2.037327037063882,-0.78040195,0.15690947,-1.4594371326939517,1.5226154573933535,-0.07518538,0.084032424,-1.9202256439336145,1.9883362872608505,-0.21304774,-0.077968895,0.1026666851949169,0.19414346537107963,0.047669344,-0.109587744,0.326842073365502,0.420704108490996,-0.3117683,0.0006534532,-1.0531268995134997,1.022538178029554,-0.12281721,0.023004208,-1.556925699589902,1.565347765488678,0.9344243521005998,0,1,1.09009891
0.12775867,-0.029312905,-1.4686659062542746,1.4550601585098337,0.29708844,0.6334812,0.3146959034098542,0.2886675169075842,0.0844324,-0.39183748,0.0226331652952749,0.3792035022281423,0.25076556,-0.0988534,0.0283250362115085,0.13670464683071615,1.1623758,0.54836065,0.7387934031658197,0.21374772211494636,-0.15364543,0.093689,-1.4366610086581817,1.5056165679416766,0.8792647,-0.015304131,0.3389725785987218,0.3728782524023764,-0.05112056,0.22652242,-0.0066975887777023,0.214340301372537,0.22748363,-0.01918302,1.3500064186298937,1.3445227728703708,0.41932204,-0.0064267423,-0.1169509945051408,0.153099130800519,0.46669385,0.51937646,1.176205219499322,0.662097023598405,0.4463494,-0.043268733,0.3112737726750059,0.33259581881420475,-0.01903569,0.123484254,-0.1033759146631398,0.21260817420488975,0.5102076,-0.050094623,0.0689939542697397,0.15130108356666783,-0.45198917,0.40179995,-1.270012687217288,1.5864337221494247,0.22396943,-0.1409329,0.177209201642199,0.29100391671126974,-2.8176024,-1.0032033,-7.697932109193567,6.513288924054864,-0.18617137,-0.04275239,-1.2420805219157511,1.1849862351610239,0.024034098,-0.37430102,-1.1771833886872944,0.8427158837687192,-0.15577148,0.15729456,0.0132300174077044,0.14655823482356947,-1.0681311,-0.7343342,-1.5329175324637438,0.7652036698061968,0.44907975,0.0966287,0.9513927668609712,0.819518958804855,-0.2740704,0.43398422,-0.0456882721010679,0.4545434568980403,-0.27320287,0.023318022,-0.2719288699657228,0.2658496028447554,0.7886555,0.7841841,0.3204519151572683,0.4641793252106211,-0.3244515,-0.16047426,-0.9732634272115976,0.7963914464848788,0.09445296,-0.25285783,0.1127843573679392,0.33091111183065813,-0.12895088,-0.034847412,-1.1586935670189995,1.114435808088674,0.16754845,-0.006468624,-3.228846695354947,3.239779778650769,-0.5305476,0.076011576,-1.208940269836104,1.2242959261321187,0.014195532,0.00036646612,-3.336447470491366,3.3381968431599307,-0.13615328,-0.13201329,0.112468563292285,0.24489585337426284,0.11034415,-0.15343662,-0.3475770037977391,0.22051846425816354,-0.33956948,-0.024454705,2.344038491426673,2.4000046742248204,0.08339365,-0.036553647,-0.5567071197987853,0.5321482019932329,0.9770943631598207,0,1,1.09009891
-0.0686342,0.017640319,-0.592040061733761,0.6010529288715507,0.041671515,0.72371346,0.7480724983840865,0.09256323510703268,-0.062342193,-0.46026206,0.3048823414477284,0.7253524148943599,-0.07499023,-0.20428064,0.0736839275121882,0.26503553048374207,0.4052747,0.47355485,-0.3467967826522045,0.8135236162341289,-0.15437621,0.12362017,0.4719798387552754,0.3761593089963452,0.87360126,0.0603052,3.336235439625908,3.1946006333803423,0.03325197,0.4013101,-0.0478672984080234,0.4123715731339374,-0.13961351,-0.046878584,0.7819977090414262,0.8381497853155828,0.106247306,0.059108354,-0.1060358415202366,0.16985809084336626,0.051473793,0.43514165,0.9962244928491124,0.5994496260446319,-0.0013726,-0.16039939,0.6951457506142624,0.8396424636341699,-0.20929615,0.029035293,-0.1125205936047125,0.13707785339257622,0.067220256,-0.12613297,0.3721835796610073,0.4789812226668552,-0.50031394,0.31542826,1.438199042680237,1.2043450051569673,0.23778808,-0.15910012,0.1647147993797122,0.298740751389985,-3.039673,-1.1510814,-7.622969741994174,6.283029134446414,0.027350662,0.062180784,-1.289846598437062,1.3485443699043305,0.053793535,-0.36811876,-1.187765205147773,0.8618376719384492,-0.11999959,0.13275902,0.835324373764472,0.7278412147588301,-1.3873471,-0.9164031,-1.5350000190848971,0.5715025055522586,0.38437638,0.22306919,0.9513927668609712,0.7121928572931382,-0.002735868,0.5811742,0.09539342649853,0.44701562094230834,-0.24413557,-0.028140947,-0.0958225230392588,0.07574472328160388,0.7932511,0.9756547,-0.0217718351792287,0.9791861940335225,-0.33895713,-0.23285781,-0.3555590118293105,0.11209127111476047,0.12422939,-0.24931249,0.0972848768141348,0.3146320812985483,-0.25430536,0.049418036,-0.3387013140554857,0.35774701009051324,0.09429243,-0.034136243,-0.9569592561860446,0.935665880544937,-0.5514269,-0.008654133,-1.0393304908602432,0.9763990820339815,0.013022266,-0.040841594,-1.1172668468577518,1.08181163858601,-0.27424932,-0.28548083,0.0990979747803124,0.3834556506903084,0.119967856,-0.21685885,0.324474641361271,0.5076508198464261,-0.4157927,-0.059882887,-0.059867919160091,0.035605949239767475,-0.10458319,-0.087920815,-1.0657786069536124,0.9761915547871505,0.8210014077122526,0,1,1.09009891
-0.17765242,0.002020128,-0.08955051634722,0.09122377020329671,0.17043993,0.7372363,1.1670192157663664,0.4864625340141615,-0.17937475,-0.4246541,-0.1915370614687665,0.21102156211057793,-0.23500273,-0.28568208,0.037703020808401,0.3183171673986338,-0.15106139,0.47147632,-0.6627162055397413,1.071938751759567,-0.26509032,0.123313196,-1.4666903399838085,1.5511631847334977,0.482361,0.10050838,0.1451758750628847,0.07391925967545654,0.035114035,0.48342764,-0.029405368044566,0.4680016509439457,-0.19831452,-0.07100621,0.1272566175769854,0.21099365714302543,-0.047506116,0.06903372,-0.1088196450221846,0.16619938102844453,0.14788851,0.47379363,1.147444922099948,0.7062418077095749,-0.37611273,-0.15570965,0.4703125139891929,0.6480624756038016,-0.26690105,0.02696339,-0.1187170466461154,0.1459307932896115,-0.14441884,-0.11753269,-0.2959764218073109,0.17575511467864305,-0.32346448,0.33410406,1.3975683796871663,1.1292211729753971,0.18481842,-0.202425,0.1855759888715434,0.3492766499347376,-3.0368412,-1.2244774,-7.606514588218712,6.20080080352404,0.07257819,0.0851403,-1.3493137608176198,1.4331978524929014,-0.07936037,-0.40390065,-1.257768830123955,0.8863222049806654,-0.0557498,0.13730548,1.2771983965236178,1.1591984416294328,-1.6399285,-1.0205128,-1.5268188216447092,0.4669863659667378,0.2754649,0.28915575,0.9513927668609712,0.6636061013021561,0.16630188,0.66588783,0.0968184941611582,0.5191107428469366,-0.29416704,-0.036133725,0.4072711889566462,0.4692082458110135,0.8485655,1.1185473,0.1128572340518756,0.9786919061630445,-0.4696346,-0.22979341,-0.2590576161622777,0.04739547915695304,0.1064948,-0.2251612,0.0846108146513726,0.2809832069679281,-0.43478915,0.046345513,0.744730061148763,0.7464980142614844,0.18296434,-0.00868186,0.3761317205163688,0.3656489603701085,-0.46539733,0.018210515,0.7953813414873815,0.8255316104593015,-0.054481547,0.031089919,0.587396489329194,0.5648637172426333,-0.33139968,-0.3772603,0.0877219934636481,0.4603962291652091,0.13050807,-0.20830886,0.961501437650743,1.135928605722013,-0.49321258,-0.13420045,1.1640530992848677,1.3341547657353683,-0.110207394,-0.049222264,0.9434038956298502,0.9987246730013759,0.7811707674286195,0,0,1.09009891
-0.1292925,0.054727275,-0.0756663521886226,0.12271687948289367,0.27689758,0.76923037,1.3139671241571422,0.5939700370361325,-0.19738933,-0.5324835,-1.1168365801574898,0.6178624804022026,-0.34688154,-0.35138726,-0.0305933887981369,0.32034330117474064,-0.083172955,0.4507758,-0.4655079534452541,0.8628888799052818,-0.192521,0.2274994,0.5138441310014983,0.32834677554037767,0.74020636,0.1971802,1.4481838223235797,1.196701009263296,0.16261378,0.50705594,-0.039199894638346,0.5118116169884666,-0.027481206,-0.107887745,-1.27467153199647,1.174824441007119,-0.022150762,0.06121224,-0.104953120918992,0.15782906216573997,-0.0035606176,0.39519665,0.8203462709375731,0.4650253508874289,-0.30151618,-0.24485724,-0.0114964210795181,0.23902670951616597,-0.18149683,-0.023871623,-0.1222595045093008,0.09447282580521171,-0.012135111,-0.2083982,0.2451684951526871,0.4339403800410977,-0.34537742,0.21374035,0.279660912565714,0.12183234017325034,-0.022800542,-0.22239046,0.2199355950933974,0.4223670615238231,-3.052416,-1.2640086,-7.601029536960207,6.158180151221834,0.13831934,0.2608686,-1.3129121635760437,1.5615258459653032,-0.17663293,-0.3818095,-1.236223379083297,0.8749315339404558,-0.11160964,0.12679033,0.7918280348175789,0.6888777017587449,-1.7400917,-1.0221456,-1.535148768129265,0.48219711661522846,0.31015655,0.35403055,0.9686658382495316,0.6190226882775697,0.21927887,0.8276818,0.1395705240398234,0.627270965036791,-0.3649942,-0.08032326,0.2818339174488199,0.39062426815420515,1.0826607,1.1537219,-0.2272471453151282,1.3738629485568579,-0.31642768,-0.30162445,0.2115677329435202,0.5146725031270835,0.03278379,-0.24477726,0.081208949644898,0.29823010649237497,-0.2521279,0.09717993,-0.6414899126553091,0.7037390583121332,0.15427713,-0.06994034,-1.1259426194300124,1.078424023376889,-0.40937725,-0.04473659,-1.2758550027517643,1.1946543468294706,0.010165192,-0.011145545,-1.1276611354930386,1.1186466640589818,-0.2952412,-0.39794567,0.0856015197996369,0.4732767455343476,0.23982066,-0.20312959,-0.1083902411104524,0.12008650362958243,-0.6198244,-0.16203004,0.3630124840077502,0.5708219620522601,-0.026694182,-0.09936504,-1.005161725428832,0.9130637706042654,0.7836019444130745,0,0,1.09009891
-0.13507955,0.07498978,-1.293549757715238,1.3475326056442387,0.35881478,0.7931537,1.577813909835741,0.8280940993499013,-0.17022389,-0.5239605,-0.4929220322620701,0.06020440905476958,-0.1493106,-0.39374578,0.0714758849042403,0.4407781472700583,-0.07315452,0.48347783,0.1058368286936292,0.357776036495065,-0.30704054,0.23166639,-1.289809159438282,1.4676048527165946,0.3631555,0.21751271,0.822762982332464,0.5906859902379472,-0.022451494,0.55939424,-0.0344600774182741,0.5356697443707649,-0.4147807,-0.0968888,0.4960213572757524,0.624699350543527,0.11133513,0.05435896,-0.1068830325441583,0.1669396086769327,0.21792565,0.42885536,1.1084923176711776,0.7007299287861564,-0.36232325,-0.27401674,0.7332018132652831,1.0160492028441024,-0.2759177,0.011613101,-0.1092611657412208,0.1254524941707736,0.016524963,-0.19813947,0.7137569152118725,0.8904299453200859,-0.28614405,0.21270584,0.5074834870027436,0.34466263967026606,-0.112370476,-0.24414791,0.2563032302502928,0.4872733983640013,-2.9047394,-1.3042997,-7.580917682345758,6.116574003394494,-0.11786753,0.27686998,-1.2222527914939856,1.459649022787664,-0.12923536,-0.41441575,-1.1868433871159103,0.8009456791767624,-0.083731815,0.11013292,1.635331804114012,1.544585359650282,-1.5842788,-1.0423385,-1.5370825057060502,0.4499892453218287,0.257789,0.39350274,0.9677567292290618,0.5878253627854277,0.008210298,0.8866407,0.09539342649853,0.720840883801772,-0.2715245,-0.07369903,-0.2796386278668066,0.18615705440432034,0.85884714,1.1934321,0.5250639215458762,0.634909675980674,-0.6172496,-0.2971614,0.0404888995566047,0.3696591206469215,0.14094697,-0.257469,0.165971167536035,0.383598569185987,-0.62774605,0.11520463,-0.5746559124077585,0.626183503539183,0.19319911,-0.054517314,-0.4148042991116472,0.3850586279585787,-0.61649406,-0.008485355,-0.6348777360272712,0.5655915101979977,-0.1865767,0.030569771,-0.2636358926848683,0.2724910174341116,-0.38845956,-0.40876815,0.1715280202292935,0.5782653090619579,-0.00065759197,-0.17390952,-0.3313567399080208,0.17477241708294658,-0.37031054,-0.16381961,1.266046517488614,1.4505152219506654,-0.2485393,-0.058675956,-0.519872675245756,0.44221038498556026,0.7924115549389233,0,0,1.09009891
-0.116763204,0.060917158,2.993563024930173,2.950413903451973,0.46560794,0.8013292,1.8089435460289487,1.041186475964404,-0.08206767,-0.46288875,0.5347658627862049,0.9595725023383213,-0.10813218,-0.37735897,0.1633525754029433,0.5137888694817702,0.23556115,0.51123476,0.788635725056621,0.30496832606742047,-0.08064606,0.20258996,0.5037217934912758,0.3294554365164356,0.6272048,0.20601067,0.0321987942763321,0.21593128582754212,0.24486251,0.5352024,-0.0142476915339772,0.5204160883049314,-0.21622112,-0.058418907,0.6836118241259999,0.7578109530219979,0.233183,0.054376356,-0.1161127869315479,0.18836980725601654,-0.055574086,0.48715624,0.978662650534598,0.545779441171972,-0.22254649,-0.21157682,1.371697578784772,1.5843713650673115,-0.14920482,0.03754861,-0.0953692466196923,0.12500962750534286,0.18697661,-0.10312756,1.2168693931083077,1.2909865373055331,-0.3754712,0.23333241,0.8811908871507252,0.7087388381933775,-0.16157871,-0.21970586,0.209449221765952,0.42334237155910004,-2.9336486,-1.3118768,-7.562634178150777,6.088580223072652,-0.042924926,0.22205167,-1.3028460239601434,1.4984000300598443,-0.22412357,-0.41013056,-1.1498070295042293,0.7582771684116618,-0.1643358,0.131779,0.0191921324034924,0.1196809744437222,-1.647607,-1.0492711,-1.5341075248186886,0.4477027206949472,0.3324654,0.45113966,0.9677567292290618,0.5284844953852583,0.16386613,0.8906541,0.0939683588359018,0.7240069327738623,-0.2692817,-0.049667843,0.0525577283738655,0.12418695532665672,1.0260593,1.2065945,0.6179408649085731,0.5706000825287132,-0.4637307,-0.26057234,-0.1683786123324995,0.11250956661208819,-0.04898236,-0.23968935,0.080896308153666,0.30151495921591615,-0.44670814,0.10562581,-0.8382965385828649,0.8886889517222082,0.24044795,-0.015957173,-0.0557146522182155,0.06539799188851599,-0.5807438,0.031789355,-0.0048217858149197,0.09054222710121365,-0.059399292,0.07233288,1.0031680347406438,0.9440083706759981,-0.4893102,-0.39255217,0.0847205921795162,0.48694856313727225,0.07967087,-0.123609364,-1.0386657324642254,0.9353843917161538,-0.514015,-0.18611825,-1.3559688951030855,1.137060972596753,-0.14819269,0.00068252906,0.0547833360104566,0.0689883287369018,0.8100315924323941,0,0,1.09009891
0.03403002,0.04104797,1.6451680064620122,1.60482182991222,0.63447994,0.84675753,1.0984388652457104,0.2729090932024823,0.06654865,-0.44785666,-0.0379988911853321,0.3793267505382627,0.29327986,-0.35285744,0.0450469931726087,0.3829372768214884,0.65749353,0.5405334,-0.2102076921709656,0.7624371264227509,-0.2653156,0.21289307,-1.8357940631843843,2.0008662658668794,0.5055591,0.15500736,-0.5696303553927,0.7596928902018125,0.06017086,0.4812317,-0.0068133693489355,0.44593897576659147,0.011717036,-0.025684873,0.993553875456016,1.0154985571973132,0.4482086,0.02351195,-0.1073848177391568,0.173366432701377,0.4813633,0.51166785,0.6683220716876057,0.15968467916670118,0.2081522,-0.18316145,0.2136135565832756,0.35764364327942355,0.024174064,0.03276162,-0.1053223778910258,0.13722524097629574,0.4446578,-0.052853767,0.605488795156635,0.6085914050443542,-0.30953133,0.24680917,-1.0385073878842308,1.2296825074630693,-0.007917251,-0.1237371,0.2101185647443093,0.32227367699594867,-2.8464074,-1.2835975,-7.487671810951384,6.047793347206267,-0.21711446,0.20484237,-1.2239839110457646,1.3866306010567893,-0.16658029,-0.3708313,-1.1553379376954296,0.8049317290610531,-0.1918118,0.17280175,1.2032139695299202,1.0668735764039095,-1.3994513,-0.9515702,-1.53321503055248,0.5368567134157155,0.42767006,0.5023054,0.965938511188122,0.47109665542373297,-0.21310215,0.9298213,0.0911182235106712,0.7852548170745464,-0.28922135,-0.06290382,0.3329829230360654,0.41851849699541604,0.8567758,1.1507725,0.1721132617526012,0.9492595273919149,-0.58330184,-0.2959701,-0.4853038923323254,0.18020019721031985,0.058373988,-0.24032909,0.073382771539697,0.28384155087471896,-0.4411311,0.11649925,-0.7969864841146761,0.85772270295456,0.27298242,0.009307593,-0.1066245908350808,0.14229966648529596,-0.6101861,0.04233055,0.099248936515598,0.12217005316570254,-0.112424396,0.068172984,0.0676090954956271,0.01851084864402948,-0.28829113,-0.31896675,0.0781189033173046,0.39401808766350366,0.026766185,-0.079046965,-1.0548492320107894,0.986383582301684,-0.39881322,-0.19246931,-4.6056361120255325,4.392532407871041,-0.033578306,0.020784725,-2.5132529775533983,2.5286013989631244,0.942468351763437,0,0,1.09009891
0.12554877,0.047739167,0.9279045229095784,0.8723843963134852,0.297055,0.81784207,0.8878202333636351,0.12205687310171803,-0.2666751,-0.41827467,-0.115053967594395,0.288060747624149,-0.16266236,-0.3510753,0.0173238410627523,0.34955783924218803,0.9824034,0.57838213,0.3647729991408405,0.2540112616089764,0.112744294,0.20950702,-0.2919752685753239,0.4918060144809616,1.0292078,0.18635184,-0.0504114254826628,0.32104886020365586,0.22418866,0.48577446,-0.0467618029315517,0.5063776802022503,0.023150548,-0.011660291,0.3811145314179707,0.3892937383778739,0.17088401,0.0254782,-0.1245968359008202,0.16461561643031927,-0.006548248,0.5570688,0.535674605353253,0.0734770828317985,0.093149856,-0.12551859,0.1034460726805419,0.20709781829793159,-0.016584724,0.089233354,-0.1135397406605188,0.1921912866023485,0.22784817,0.010655035,0.6824192136026089,0.6500448646455174,-0.5552068,0.28997067,2.5162723863930627,2.3108194644064826,-0.005136721,-0.1984979,0.2551876586196974,0.4343494463978365,-3.1087115,-1.293621,-7.5406939731168094,6.065563975386555,0.25264522,0.16478454,-1.2085961816966173,1.3821667863189815,-0.13673487,-0.41426882,-1.139934303837487,0.7534188772017448,-0.35688633,0.1671607,0.7278708012260006,0.6131147996939228,-1.3609842,-0.9505081,-1.5363387604842098,0.5447830339560421,0.62884945,0.5034637,0.965938511188122,0.4499362495494807,-0.19141361,0.86029303,0.1851726892437451,0.6452669373873144,-0.3319112,0.0025252774,0.2922004257737433,0.32311879670608395,1.0629696,1.1599034,0.3713960628243618,0.7788139601019688,-0.47760478,-0.19276333,0.0204297668284304,0.24167724018753836,-0.00055217743,-0.2343075,0.0920186519821549,0.30295061769088755,-0.14641921,0.09543839,-0.2376120793646654,0.3088647100156626,0.1534004,0.033491865,0.1320446402750812,0.0908330745237988,-0.5762384,0.10791943,0.250008932801714,0.21050528317951206,0.060912848,0.1282791,1.4189395801520928,1.2973971010542495,-0.32056767,-0.3610032,0.093870488048591,0.4508301260481256,0.21249011,-0.033067048,-0.1459034266956002,0.13739209501816335,-0.59900427,-0.23253344,1.9983069558744853,2.2674874787335817,-0.033761732,0.07956247,0.6446871551775334,0.5764571051203606,0.7162220353897559,0,0,1.09009891
-0.045313463,0.1531965,-0.5641138781538276,0.6974593807688027,0.096892044,0.82682675,0.7598266187532721,0.12659357671149749,-0.24590394,-0.54624426,0.2075901854518843,0.7238004166368437,-0.21044323,-0.38035557,0.0797157960318436,0.44308012894619603,0.2614473,0.5101718,1.0263033984999208,0.541004073510602,-0.3694055,0.24429354,-0.813565255250501,0.9964888910909171,0.9085516,0.24996659,0.3321595229729343,0.13161284331674006,0.28503662,0.5815511,-0.0339879119171207,0.5858875417484347,-0.08335582,-0.02095375,0.3634828262460435,0.390676783626994,0.29767817,-0.007195901,-0.1113142026217258,0.1346057088674581,0.07384743,0.4126275,0.3613990431948929,0.0748607621849037,-0.112145446,-0.26310053,0.6499766402758734,0.8979816661097186,0.003841646,0.04286153,-0.1059476365085628,0.14490717693529392,0.32936737,-0.13454938,0.7854739547845753,0.8736316592571172,-0.38179338,0.1443115,1.6401750904393215,1.5484740760993978,-0.079218335,-0.2842859,0.3178827842582506,0.5816619304825109,-3.1060066,-1.2355319,-7.515097067243857,6.09251767147283,-0.08777953,0.31647912,-1.205871271291039,1.4819245233621814,-0.015880302,-0.4425619,-1.1752470253659186,0.7753532900167404,-0.16834824,0.07808302,0.6804448864864094,0.6270049891875966,-1.680999,-0.8920983,-1.5338100267299524,0.5922594485957234,0.66744375,0.47168106,0.9668476202085918,0.47559029241356315,-0.0017964654,0.9246461,0.3034533052413694,0.5895984739298398,-0.25220698,0.005952604,-0.3180393080337889,0.2981759536190874,1.0184326,1.0980204,-0.0933023864064701,1.18336403906684,-0.23346771,-0.26326787,0.4868560844810908,0.7471439430268709,0.15991397,-0.32127175,0.1125606399447789,0.39518448177346155,-0.24874157,0.1401136,-0.3063599069843064,0.40758799661491013,0.15388162,-0.022386465,0.0428589763407655,0.0698231622061926,-0.52260137,0.07842592,-0.4237322834592026,0.46182929272142736,0.10074887,0.006848851,0.1456392223295278,0.1294003695529408,-0.24863285,-0.35061708,0.112085216526338,0.45250387418682236,0.2924741,-0.075789526,0.0234931109910727,0.11625247139259344,-0.4424006,-0.15084872,1.454969710592169,1.6349736158884949,-0.1246188,-0.044610728,0.0184219149650961,0.07103344963509141,0.7284070844273323,0,0,1.09009891
