For_carts -> carts,Rec_carts -> carts,Act_carts -> carts,Score_carts -> carts,For_orders -> orders,Rec_orders -> orders,Act_orders -> orders,Score_orders -> orders,For_orders -> payment,Rec_orders -> payment,Act_orders -> payment,Score_orders -> payment,For_orders -> user,Rec_orders -> user,Act_orders -> user,Score_orders -> user,For_payment -> payment,Rec_payment -> payment,Act_payment -> payment,Score_payment -> payment,For_root -> carts,Rec_root -> carts,Act_root -> carts,Score_root -> carts,For_root -> orders,Rec_root -> orders,Act_root -> orders,Score_root -> orders,For_root -> user,Rec_root -> user,Act_root -> user,Score_root -> user,For_user -> user,Rec_user -> user,Act_user -> user,Score_user -> user,Score_Global,Pred_Global,Label_Global,Threshold_Global
-0.37688425,-0.057582136,0.0838008979246235,0.17331324572714332,-0.24746558,0.088844225,0.5011642042966918,0.44595096003733437,-0.08246734,-0.07558839,-0.5697057154186178,0.4934294302173067,-0.1859104,0.06972991,-0.5696098682999495,0.6137757462978247,-0.19169933,0.16594575,-0.5754645517434557,0.7056457972492655,-0.4550545,-0.2133051,0.0866274990446209,0.32410753893920174,-0.431955,-0.047230028,1.7685830039867685,1.8542855298110767,0.03997882,-0.08966729,-2.3147070262183025,2.2380043468971325,-0.31598336,-0.19060093,-0.9295173639850016,0.7263781900004741,0.8416545316863067,1,0,0.51009949
-0.30812514,0.0018166378,0.1851730565210152,0.21435059631665235,0.05970677,0.098865256,-0.434085528656092,0.5290349357865719,-0.05372835,-0.009503722,0.6061368538206591,0.6200630387431159,-0.15280277,0.04583472,0.1225935734933971,0.09662260190907702,-0.12351739,0.13256995,1.626825352857819,1.5198641331000236,-0.21486959,-0.09839018,0.1955208291326828,0.3055589471970863,0.09955904,-0.0739388,0.0219034125775897,0.09402355564600653,0.052209076,0.13592866,2.803793438098946,2.676236735976854,-0.44431105,-0.1956935,1.0855072153112335,1.306062464167778,0.8179796676492406,1,0,0.51009949
-0.0077002347,0.042950377,0.1432183212522572,0.10533300553599056,-0.03726831,0.2892578,-0.4005037696813907,0.6571089537596073,0.08778128,0.036342457,1.1482918108950566,1.1068054716239881,0.054220468,0.20658772,0.318137145329835,0.12678615330589016,-0.009018414,0.31146437,1.2565288202257463,0.9771127292306729,-0.0470891,-0.085680895,0.1571593345653352,0.23898104965203373,0.005429186,0.110723704,0.0428005527687839,0.06486797288197109,-0.11726041,-0.05283971,-2.416177401251774,2.3568956199359707,-0.104422174,-0.0186871,-0.0955378593488511,0.07005411562196227,0.6337716746164541,1,0,0.51009949
-0.34202603,0.0889073,0.0626016395358594,0.06413786216033684,-0.15380445,0.46206063,-0.1712046030375283,0.571678725204162,-0.14480762,0.15072241,0.6624646415686486,0.5412952309226868,-0.218115,0.4058158,0.4330710000528471,0.08964827127591533,-0.22846663,0.5074768,0.2235963870941746,0.3006986792994223,-0.32358193,-0.07910786,0.0680513999309363,0.17160666574500222,-0.2367017,0.25182894,0.3314427509445745,0.12846687580533805,0.04324219,-0.054050423,-1.5426953068914828,1.4983741450103938,-0.39109612,0.10414562,0.1695052622438579,0.11488381909143022,0.38675447494607634,0,0,0.51009949
-0.17902392,-0.003937915,0.0635019470369227,0.08494846265667749,0.06451215,0.3344131,-0.2507936061125349,0.5582166210513663,-0.0038440162,0.090569705,2.366380220945324,2.285251888274546,-0.13164327,0.16639614,-0.3069782093175004,0.4435704097159456,-0.11018077,0.2537415,0.6133822109174095,0.39603293571585046,-0.12262316,-0.04740599,0.0691197520410259,0.12404746062211587,0.10766162,0.16215841,-0.4504313442977269,0.6071400795253118,-0.008290857,0.017838709,1.150977020027976,1.135751267584901,-0.35764647,-0.000613302,0.2402858542619979,0.276602472585324,0.656840177525782,1,0,0.51009949
-0.2524184,-0.087689355,0.0612031569654143,0.1653654163653052,-0.12518188,0.33532116,-0.8492353761558072,1.138506230152084,-0.057857424,0.07329681,0.8314480048126164,0.7712666202789726,-0.089774296,0.15410909,0.2390876162895724,0.10936686434836833,-0.1734086,0.2128436,0.7692965404467031,0.595078162975733,-0.33115035,-0.1077703,0.0671077046943436,0.19721601125128368,-0.30341947,0.19058372,-0.9715057357477384,1.1126891373919683,-0.096892804,-0.099625826,-1.3010493622241448,1.2016968385396434,-0.2150698,0.005345121,-0.0378616220084309,0.056606886591710995,0.5941991297661188,1,0,0.51009949
-0.4590956,-0.20840684,0.1015242625516934,0.33499997449341246,-0.06440504,0.115301624,-0.8566210147554879,0.9539519724066262,-0.040876463,-0.008559093,-1.1963523541149992,1.1845615242180723,-0.10385634,-0.062076695,-1.4006700486048098,1.3344153888626928,-0.2545072,-0.015932173,-1.6863541496396737,1.646564472973414,-0.432665,-0.19688655,0.1028579036536428,0.3233223016205045,-0.1696983,0.04212944,-0.4609828845723133,0.4819295493079882,-0.014281161,-0.11359356,-2.3314444076671226,2.2277820844604594,-0.34463897,-0.19189656,-1.6351207938131416,1.4279499944385612,1.1017196958646371,1,0,0.51009949
-0.36775452,-0.2588462,0.101663006786329,0.37140003288171936,0.036067978,0.03743221,-0.052388768764377,0.0896845543106798,0.014941887,-0.029616356,1.1365568551142244,1.1617173867207498,-0.025636718,-0.13792111,0.142355955753462,0.26904862633718696,-0.1767306,-0.1383946,1.4189395801520928,1.561167775223313,-0.29411602,-0.17715576,0.1026706172472141,0.2915224058872364,0.06228033,-0.022076793,0.3365505486658866,0.3501916292986924,-0.08787623,-0.03099627,-0.8792673497138821,0.8425830832360588,-0.29355055,-0.25806028,0.0456272673375882,0.3072365712888516,0.582728007242721,1,0,0.51009949
-0.26819196,-0.21117382,0.1030622838632724,0.3199379159705303,0.08224046,0.072677255,0.0918705171672261,0.018236941727772984,0.020445988,-0.006844789,0.6554236681001496,0.6595393792527032,0.07209148,-0.104554236,0.1033512539243856,0.19024091800810486,-0.10001724,-0.10444598,0.8277644140201886,0.9317675193327746,-0.24711365,-0.15095688,0.1037526434660822,0.26432520359763206,-0.03541916,-0.002478037,0.397825496419492,0.40359764560979866,-0.19322757,0.011170123,1.1915128657243377,1.200782512652052,-0.16832459,-0.22533375,0.2088100965138996,0.4284429307099903,0.49076344076237316,0,0,0.51009949
-0.28526932,-0.09796992,0.0928351490231982,0.20953500852312953,0.103124596,0.2602091,-0.3097929743287474,0.5542936359701067,0.093143396,0.057673283,1.60595508634747,1.5447347921103334,0.049600687,0.17858379,0.3300985872240846,0.1644131112339084,-0.094717406,0.1917007,1.0031680347406438,0.840109148063617,-0.2733932,-0.12273413,0.0944769046558341,0.23227694251670444,-0.04137709,0.13178983,-0.5396236630656681,0.6540968040504417,-0.18022536,-0.10492304,-1.3387084704839898,1.2262551990353776,-0.16805243,-0.006872505,0.2986239017194657,0.32161439966620486,0.638592115685536,1,0,0.51009949
-0.35898405,0.02496439,0.1332240529074367,0.1466545069306191,0.011797816,0.18916437,-0.5133202210808693,0.6847479359055458,-0.069642164,0.09093985,-0.6823612909145969,0.7572429391868728,-0.119209155,0.13487448,0.3230777408948509,0.21361162625461502,-0.118947186,0.18927874,-1.2770790346252778,1.435535179107175,-0.34450907,-0.00703799,0.1297091070606565,0.17049420439146515,-0.056661367,0.08454871,-0.1629144320442214,0.23334213590164327,-0.018972605,0.06483417,1.419036644794234,1.3625831523017966,-0.30627614,-0.020099893,0.7010692622683519,0.7497867804191584,0.6393331622665435,1,1,0.51009949
-0.13960573,0.1909381,0.1732564689873562,0.04719968808421249,-0.01713889,0.47030354,-0.0278081345218522,0.44936742734492846,0.06793729,0.22204727,2.436789955630311,2.230153684004554,-0.029944167,0.4863946,1.4497935610641115,1.0150328251350993,-0.09387196,0.5427395,6.226298073971986,5.747219710344791,-0.075674385,0.107030086,0.1648719986085986,0.07611235949445715,0.015215285,0.23478678,0.3186039850754749,0.10577435574364773,-0.008390442,0.071049884,2.022366941707165,1.9592610902953456,-0.16867708,0.26003838,1.602062562054897,1.3848957314555892,1.4461129857669583,1,1,0.51009949
-0.036945336,0.27962506,0.1430187082718415,0.14094211929594652,-0.22557467,0.44053912,-0.6172700004075338,0.9911977426503469,-0.1540835,0.2725002,1.2116605721115443,0.9818187541961048,-0.18137144,0.45352465,0.69726284710846,0.3072278064318662,-0.053177387,0.53311014,0.3015535518588215,0.24387402474390746,-0.17129806,0.18164086,0.1388323078469793,0.06954073648322741,-0.31435102,0.23448038,-0.5114876442461517,0.6910848849325683,0.100453675,0.18671367,1.5244298436047712,1.3463421769740263,-0.15369007,0.27400637,1.920982890881424,1.6897461678160477,0.7179749348360045,1,1,0.51009949
0.0061568916,0.2819115,0.0676983925243391,0.19894593993503465,-0.12455105,0.3201797,0.2918473481236794,0.06713895730384999,0.14608689,0.2384807,-0.7316481051940874,0.9608894256849245,-0.045381077,0.42232108,-0.5404863576009061,0.9160372229828622,-0.0068171546,0.46240467,-0.6144431341257791,1.0299256201651792,-0.07560854,0.26477072,0.0726564231590912,0.18772935991871476,-0.10848635,0.17028357,0.2946747108173231,0.15226813171027698,0.1973386,0.21154258,1.2958599781943252,1.0857377996993949,-0.048355654,0.22471547,-0.3101492497619262,0.5075576085146538,0.5673588962127657,1,1,0.51009949
0.16567242,0.17423578,0.1163616828777985,0.05701775772784192,-0.12847084,0.03818421,-0.9221229157567378,0.9436416215420123,0.014996009,0.1332787,-1.097778725556018,1.2192291544069669,-0.07680194,0.01617675,-1.3270811778206186,1.3339600595358567,0.07610208,0.090860814,-1.2965683258164395,1.3859532660830487,0.09862539,0.2221418,0.1153593826528259,0.09777757678541597,-0.025761567,-0.002919361,-0.1587019366358828,0.15349835503450152,0.20967916,0.29443377,1.315212575494522,1.0292542645327987,0.02507189,0.04615979,-1.234512384972555,1.2785633839583226,0.8332106044007516,1,1,0.51009949
-0.022492997,0.09023684,0.0897383970736424,0.011671740444981272,-0.23899487,-0.18258998,-0.7301950452255308,0.5419645783828795,0.11135525,0.05175966,-0.96634722081071,1.0240664402866946,-0.074399754,-0.14943977,0.1765067391326988,0.3184425048759544,-0.008951798,-0.12747005,-0.9457610843755284,0.8301428629137555,-0.09615755,0.19817415,0.0923339969655912,0.1141052914268938,-0.30854574,-0.16023013,-0.2693194781777121,0.10210303942655385,0.18246701,0.30281702,-1.1075233892221643,1.398305405737896,0.08873591,-0.12725842,0.1034550694820176,0.20911405664651497,0.5055462133491249,0,1,0.51009949
0.16292028,0.3170796,0.0811327828054546,0.22053088862847103,-0.09857733,0.38307038,0.4458995130176283,0.11099390427419914,0.051655356,0.30539465,0.4981752606370118,0.21815454049786595,0.075598985,0.5728638,4.769700426524765,4.246563092535622,0.049576495,0.5378307,0.9771823131524288,0.48817702429818743,0.19609654,0.31878337,0.0845613068348078,0.22195338249147853,-0.05629112,0.27361858,0.5197638198479508,0.2791362106546258,0.091544844,0.14062375,-3.4821393822734943,3.6178552401667226,0.102713466,0.3005836,4.148162862671965,3.8673662752047715,1.474525617639105,1,1,0.51009949
0.18937002,0.3097558,0.0753174014908575,0.22239982257063162,0.11074959,0.43056604,1.0501503690652298,0.6515659719280649,0.056553766,0.34336895,-0.2340859800868494,0.5487734094553454,0.0786092,0.52911013,-0.5124029722839708,0.996463012400281,0.08824361,0.54767954,0.4054964382116839,0.15969007746061922,0.2818032,0.30916423,0.0791545220023421,0.22727360051810466,0.2113618,0.29011202,0.2609373670452857,0.031214743524072653,0.07753553,0.18580645,0.7513720379374004,0.5763926767907119,0.08737439,0.36327136,-0.7031113436097121,1.0387930025929426,0.49472959080453044,0,1,0.51009949
0.15786886,0.06742592,0.0815904371592601,0.020375906539217628,-0.044451512,-0.16350359,-0.494149280534247,0.34255090077326644,0.09874522,0.07510619,-3.6043652803415434,3.6818353720719,-0.037787735,-0.18265045,-3.149640878620607,2.9814767028717823,0.15214044,-0.15217248,-3.2454974449326115,3.1237562603403646,0.024339784,0.22952205,0.0932860086180461,0.12950705919621847,-0.049844585,-0.053527724,-0.2000246475664167,0.14686523743245883,0.18539035,0.23128536,1.542213311394144,1.3155174489816914,0.1382575,-0.022090927,-2.2716518218293937,2.26559573809059,1.5563867362552766,1,1,0.51009949
-0.11181115,0.15594223,0.0858594373311384,0.08284157376918924,-0.28715205,-0.21233886,-1.6912138323511163,1.4713936488355677,0.042272408,0.07189012,-0.1066245908350808,0.17555294246088096,-0.1412187,-0.10098336,0.099248936515598,0.20425583023980115,-0.08983857,-0.144339,0.0676090954956271,0.2064980483767249,-0.004949622,0.31510004,0.0884341863386867,0.21333765272553462,-0.24763349,-0.10631426,-1.2433030496318114,1.1228568698246253,0.34056687,0.25945085,0.4061635455554893,0.13860109061660075,-0.06021271,-0.018438622,4.152846914645664,4.175462945666545,0.8656445113906077,1,1,0.51009949
0.19046192,0.17258857,0.0622223317098543,0.11215357487679273,-0.07133735,-0.08760294,-0.3052206967236059,0.21924431288852864,0.01018737,0.15783167,-0.2153100508375192,0.3583772897830332,0.11621051,0.05452098,0.1782402814362127,0.11755034858322924,0.063412085,0.017434493,0.5354250461527627,0.513392794198684,0.2265887,0.28920925,0.0671927149778892,0.21575447661814198,-0.086626805,-0.06992687,-0.4022646830954787,0.3306678169944522,0.09928551,0.31405923,-0.5143924341296073,0.8069742903803703,0.14299113,0.048076734,0.1294775804470104,0.074612116363853,0.3054141134096761,0,1,0.51009949
0.31086853,0.09755911,0.0684473081165541,0.05044274342715852,0.06463788,-0.29461664,-0.7515261346479442,0.49283494669995564,0.19778721,0.073052704,-0.6377684589474379,0.723294613882798,0.20620407,-0.17369063,-0.9000230313498169,0.7643218697268158,0.23374894,-0.18544155,-1.1016754139048222,0.9581529099327687,0.27634987,0.23334658,0.0733785359828699,0.16426837456534024,0.16660964,-0.24925269,-0.7081378565166401,0.5004713983271526,0.028263334,0.38749826,1.3123358380580066,0.9607610710495827,0.30930763,-0.0836737,-0.3393324115378759,0.2949568443996809,0.5455005302234726,1,0,0.51009949
0.33032435,0.11342679,0.0907538820558325,0.0443626638001665,-0.0589974,-0.31738797,-0.1874747656937428,0.12976961890610159,0.19147916,0.04745297,0.8173660578756192,0.7555104675321439,0.14931595,-0.14078438,0.1441761751721528,0.2569784800013087,0.26901856,-0.18907017,1.314996693799231,1.4582579863760208,0.31888887,0.22608668,0.1004569084721734,0.13490998732269507,0.068401344,-0.3075484,0.0725223676413372,0.34247579659522326,0.1387086,0.3763566,1.6102089235299737,1.2576171213501603,0.27745768,-0.06875765,0.2367388263600642,0.2790187174286504,0.5176556488124968,1,0,0.51009949
0.24136874,0.11524756,0.0872559951479759,0.04060368520661929,-0.17241105,-0.23797876,-0.471427541164007,0.24000555494173983,0.00245333,0.07994644,-1.3137019119233098,1.3858990440152792,0.15279998,-0.07743982,-0.0991264871261102,0.04471064498042883,0.19417724,-0.10822433,-0.8158324764344498,0.7378483013484284,0.1998759,0.1791324,0.0900018385186708,0.0912049138411963,-0.17052281,-0.23716687,-0.5110275764882444,0.2805251155912755,0.1222086,0.35386777,0.0334952867341074,0.29720656585573824,0.2919421,-0.04563947,0.1864957933614177,0.2194663668663917,0.3708300214052331,0,0,0.51009949
0.15421896,-0.08885379,0.1058700739082804,0.18008636702991412,-0.124759786,-0.6945957,-1.4514540656713195,0.813841962000484,0.13964234,-0.090537995,-2.646792888625724,2.579272927328212,0.06928033,-0.6343689,-3.2531333541404237,2.6891293799411287,0.14000297,-0.5966873,-3.986090510196757,3.463072221584391,0.16931798,0.06976589,0.1059461641165296,0.03889942951819736,-0.07861275,-0.57259965,-1.1606669306114372,0.6374659708991703,0.223933,0.44849342,1.553197217969931,1.1271598393607505,0.20241076,-0.42039144,-1.9711173324493756,1.613006111851155,1.4602149121681558,1,0,0.51009949
0.33708915,-0.14946686,0.1113905950864303,0.2573415627662458,-0.16998762,-0.78470385,-0.8080721974096016,0.08483996984574355,0.1415714,-0.14711154,-1.1541065133040076,1.0358632719938878,0.11838022,-0.73510224,-0.5222841634140039,0.2556027037870388,0.24994022,-0.69660735,-0.0102751071997658,0.643720552067107,0.28003994,0.009215757,0.2069511377496884,0.1852707223044527,-0.0754266,-0.6684381,-1.0349923185516283,0.42585538918861604,0.17451933,0.42109904,-0.780098364629624,1.1765394308947301,0.23745656,-0.53838044,-0.5859607592085979,0.125164015577235,0.4655775131583396,0,0,0.51009949
0.25420696,-0.22057278,0.0905635698399916,0.29638705750401617,-0.19079635,-0.9525244,-0.4890508893940953,0.446951635176809,0.014567438,-0.21899703,-3.857840325207494,3.6621997406604216,0.09260155,-0.9634207,-2.736711101923449,1.8788926369886232,0.1646782,-0.8745142,-4.103026257343728,3.332431277521093,0.2291623,-0.077719025,0.0929328370037687,0.16720962294483283,-0.247352,-0.81081486,-0.8161675169202413,0.061698944780501266,0.15045565,0.45632815,0.8847480463576842,0.4590071427417327,0.20672101,-0.7600759,-2.4254270030465466,1.7620307697263105,1.3407565364493712,1,0,0.51009949
0.45765194,-0.019193504,0.0429841659670624,0.09742668067559027,-0.047397323,-0.8072344,-0.1973545014332747,0.5638876323822327,0.21172372,-0.13374743,-0.1066245908350808,0.05624538462868829,0.26943377,-0.6225159,0.099248936515598,0.666606851014732,0.28114018,-0.6191783,0.0676090954956271,0.6394617598626501,0.4161111,0.068348505,0.0511061108965798,0.0520186544101314,0.030112825,-0.73445696,-0.942458170339706,0.28445819212520373,0.024171505,0.44374067,1.137377897600811,0.7355941477671082,0.2448214,-0.5769174,5.120016905511241,5.614760434473376,0.9678288597044126,1,0,0.51009949
0.56450796,0.022996608,0.0715670972414338,0.09300752656936831,-0.095063336,-0.5099455,-1.0177031331451163,0.5492458388896213,0.082338475,-0.038927883,0.6202188007576563,0.6470200479073622,0.319229,-0.3443377,0.1584778991761478,0.4686091516353823,0.37679628,-0.3140621,1.392953858563878,1.637930110881307,0.5434347,0.015281364,0.0766527788176301,0.10191246311538718,0.049328037,-0.56507796,-1.15933239582839,0.6556950350469589,0.11854683,0.43729964,0.6509477492444815,0.24552339129379414,0.28026038,-0.4030429,0.3828356385922908,0.7175482214189053,0.5684990874175653,1,0,0.51009949
0.27725583,0.06358117,0.0811746481177248,0.03544225002265275,-0.11040103,-0.5214075,-0.4465535128372574,0.10098382354715155,0.15630408,-0.046201214,-1.0414509378080286,1.0155002526645578,0.12130422,-0.33633816,-0.7617730326445347,0.47119910860970077,0.24404356,-0.2790128,-1.0626968315224987,0.8359896680693966,0.23748761,0.027023636,0.1138884036510749,0.09053821211215364,0.010714553,-0.56689423,0.1672560698414179,0.6763894244158597,0.16513658,0.437789,0.8279455580657528,0.4174218066876934,0.24814856,-0.42707068,-0.4620745501258876,0.10252579662590287,0.41622114919500774,0,0,0.51009949
0.38977578,0.10426693,0.2484591180242222,0.14390463872012468,-0.06303816,-0.41888854,-0.2373368190452008,0.18082641364339602,0.1981418,-0.014570802,0.0851048171517578,0.10101175576427199,0.098794244,-0.20573305,0.6833945086803432,0.8586748255994316,0.28614503,-0.18197176,0.5614107677409775,0.6965708473394044,0.43753222,0.06795492,0.2880381901626182,0.2130243455520783,0.19895422,-0.5201256,-0.3113121627806982,0.23895875700002034,0.2532771,0.4475494,1.979215880159426,1.5510937083998206,0.18198425,-0.3207491,1.1946078681452503,1.4650836371882192,0.6054609921340853,1,0,0.51009949
0.28905237,0.1843919,0.1152599418920082,0.07959800563635408,-0.13268322,-0.16235054,0.1135186889581127,0.272902492564146,0.09840454,0.0594839,0.8455299517496137,0.7821539869888333,0.20763743,0.054546736,1.02802271861903,0.9581669131325894,0.27148357,0.07495364,0.84725370521135,0.7526470739621606,0.20209411,0.083369695,0.1142550399029133,0.0365807175238035,-0.07066695,-0.30049178,0.0215967007389848,0.299105997424442,0.08433959,0.37051183,-0.0779129085345998,0.41980751429040575,0.33667225,-0.16281185,0.9725491079106424,1.0854125442519282,0.5207083606416292,1,0,0.51009949
0.13444038,0.19687891,0.1089537611981484,0.08168129559554133,-0.17434773,-0.17192706,-0.5636831534314871,0.39151402239091404,0.1100983,0.073995784,-0.7598119990680817,0.8374180348370674,-0.00240615,0.037687026,-0.1923910630551904,0.226068771412763,0.119105354,0.07733385,-0.7898467548462349,0.8713577576252419,0.09610525,0.10535403,0.1086907076851819,0.004261552842089931,-0.13469502,-0.28630814,-0.0677379146271551,0.2034089133090174,0.26284552,0.4040174,1.3978533963980704,1.0079531948390037,0.16341373,-0.17326787,0.3162613813735173,0.4558610920764134,0.45328051499200583,0,0,0.51009949
0.25821683,0.16001207,0.1263910670344844,0.04344147550415847,-0.094816394,-0.26342186,-0.1258116574756123,0.12694871159022514,0.2253976,0.04113631,-1.182270407178002,1.241832845904427,0.078480214,-0.08362085,-0.4593565777964263,0.3919458308345943,0.21650738,-0.036068887,-0.5169966781699702,0.5061854178273723,0.21353501,0.121865995,0.1237896513054535,0.01070582642036797,0.06743555,-0.32057434,0.2592875928196653,0.5410609469327673,0.23133934,0.40147403,1.104949221043722,0.7204886615563791,0.22621766,-0.20310485,-0.3900399323666518,0.22986732983235766,0.4236085607114054,0,0,0.51009949
