device,node,predict,real
cpu,carts,0.46902079928686563,0.2279165551740866
cpu,catalogue,0.08472392988131612,0.0377792534322335
cpu,front_end,-1.0262059051263797,7.007254032894094
cpu,ip6,-0.6262599333315786,3.329691976184342
cpu,ip7,0.22996479925847982,0.0910947213290268
cpu,orders,-0.010675353649446084,-0.0636014134277249
cpu,payment,-0.11420235127987755,-0.1333016197905632
cpu,user,-0.10283249200272547,-0.1556134666872534
cpu,shipping,0.2222386746716597,0.2356182123682225
mem,carts,0.29369347273520874,0.2182622376475346
mem,catalogue,-5.117215492072852,-2.3042983716758987
mem,front_end,-1.1795010844150966,-0.9091445570083196
mem,ip6,-1.11399703532942,-0.8716525292969148
mem,ip7,0.5045399103405,-0.2302681791265862
mem,orders,-1.5333389880894348,-1.5320250381975355
mem,payment,0.9776054102839482,0.9895753457198492
mem,user,0.37969442519165963,0.5157883869720933
mem,shipping,-0.32439006160845707,-0.323212823134181
