device,node,predict,real
cpu,carts,0.6342845160151647,-0.1063608174626588
cpu,catalogue,-0.048433662044720306,5.955699621451463
cpu,front_end,-1.0628540078255477,-0.8509141111682492
cpu,ip6,-0.6133086365527539,-0.7857682181023566
cpu,ip7,0.4086588671335465,0.2799263953649443
cpu,orders,-0.010884357254428918,-0.1792143278802536
cpu,payment,-0.12061826934780052,-0.1229430826339729
cpu,user,-0.1153536250472329,-0.2488642594732668
cpu,shipping,0.20723021690106005,0.2045759116849623
mem,carts,0.13574712270567044,0.0939875580009932
mem,catalogue,5.852887024912273,-9.595759844632031
mem,front_end,-0.8300526967460194,-1.3137456655824558
mem,ip6,-1.0311397760804957,-1.3591524499955814
mem,ip7,0.2526631355355548,0.7540228056395596
mem,orders,-1.5337108607003735,-1.5323225362862716
mem,payment,0.9297256685402621,0.952301875881441
mem,user,0.2234120048574297,0.4858619660570302
mem,shipping,-0.33910554253700825,-0.3523494753727088
