device,node,predict,real
cpu,carts,0.03693300685369481,-0.0495169606752865
cpu,catalogue,0.004170058176670964,-0.1920346573339478
cpu,front_end,-0.650469046997646,-0.5943202245946861
cpu,ip6,-0.5710210492399369,11.355132734329228
cpu,ip7,-0.17712616828856922,-0.2056820092226417
cpu,orders,-0.018927126438165066,31.62275879577284
cpu,payment,-0.12036938007682245,-0.1153183542870226
cpu,user,-0.11543414203914053,-0.2038291021952042
cpu,shipping,0.2179512785660044,0.1760493224909499
mem,carts,0.4612523316482209,0.4590025955265403
mem,catalogue,-0.7608658925500907,-0.7648273184589877
mem,front_end,-1.0210288439651996,-1.586172590601314
mem,ip6,-0.6149607528710175,-1.0935979477386366
mem,ip7,0.49841970896220694,-0.1336548156715304
mem,orders,-1.215338322739685,-6.823772291562045
mem,payment,0.9992725086046369,0.965938511188122
mem,user,1.0233499861427031,0.6098428527051415
mem,shipping,-0.33410227902130707,-0.3408714002484335
