device,node,predict,real
cpu,carts,0.43285095502426857,0.2920645260201464
cpu,catalogue,0.02819902380240127,-0.0164979609321582
cpu,front_end,-1.0875338101642684,7.552984523085809
cpu,ip6,-0.6275310623031886,2.8753870660550245
cpu,ip7,0.11281205914862515,-0.1146258305071317
cpu,orders,-0.017946750298307418,0.0023271986599779
cpu,payment,-0.1163298403802477,-0.1356038883360156
cpu,user,-0.10668502860480598,-0.1121949849078713
cpu,shipping,0.22131903792403695,0.2616951365778103
mem,carts,0.2477133286948293,0.2299757397686046
mem,catalogue,-3.4217252030588097,-2.300641670836913
mem,front_end,-1.1742275813360659,-0.9177680969977376
mem,ip6,-1.0902488573743423,-0.8178434471409359
mem,ip7,0.5348021606981169,0.7965706262915229
mem,orders,-1.533239822059856,-1.5358925133511054
mem,payment,0.9838176552570163,0.9877571276789094
mem,user,0.3991703499141676,0.518638522297324
mem,shipping,-0.32939332512416564,-0.2870127400499521
