device,node,predict,real
cpu,carts,0.30830241701738603,-0.1237006615210123
cpu,catalogue,0.11340316685721231,0.2041963899821234
cpu,front_end,0.17229483731561637,0.2635579985417816
cpu,ip6,0.11099051958666521,-0.5198555505312565
cpu,ip7,-0.18610101592904707,133.85721317692563
cpu,orders,0.0029614629027157665,-0.0148445611618819
cpu,payment,-0.1256424439215633,-0.1303690168418476
cpu,user,-0.11646322125635274,-0.1281831125438451
cpu,shipping,0.20964640855328162,0.0312123976445098
mem,carts,0.5714894016099669,0.511099790674619
mem,catalogue,0.030200388952501184,-0.0517706548549696
mem,front_end,0.5515516803442062,0.6890474536327311
mem,ip6,0.8748944593204921,1.0226507989214215
mem,ip7,0.6510859868857103,6.874540356699946
mem,orders,1.6644679677174403,1.6039023151525578
mem,payment,-1.1539522063298175,-1.116830254661488
mem,user,-1.2420325748724157,-1.3467750480751408
mem,shipping,0.8425475760252249,1.157458867896084
