device,node,predict,real
cpu,carts,0.09723891800720402,0.004247915947183
cpu,catalogue,0.11645993443917062,-0.4320047404737466
cpu,front_end,-0.367073322644597,-0.8215048494889385
cpu,ip6,-0.15428547901783984,11.545744818555262
cpu,ip7,0.021194761573682688,0.4333616650953714
cpu,orders,0.06417345652647351,0.1568910904984662
cpu,payment,-0.12355971003275017,-0.2141259365367796
cpu,user,-0.10259720325259704,-0.2261106018268996
cpu,shipping,0.2176977873680346,0.2057532235388646
mem,carts,0.552915133960826,0.5565035560391857
mem,catalogue,-0.3077397135846151,-0.3278515681991071
mem,front_end,0.21372423411068311,-0.4008205352900889
mem,ip6,0.6991790333585769,0.8484490090769133
mem,ip7,0.8073656678370523,1.5011842167079517
mem,orders,1.2231543445872408,1.2741256837903918
mem,payment,-1.1144059639402757,-1.1177393636819577
mem,user,-2.4956170954257555,-1.3695761306771146
mem,shipping,0.8407817183137994,0.8290093335709422
