device,node,predict,real
cpu,carts,0.08484465528660902,0.4123229619029119
cpu,catalogue,0.09682585722004056,0.1137862970084015
cpu,front_end,-1.135002966421211,-1.0165517078619175
cpu,ip6,-0.45325804992490887,-0.2026767772287245
cpu,ip7,-0.21169425693406074,-0.2746275751578259
cpu,orders,1.3722577174921362,0.935577975165342
cpu,payment,-0.12235705787069569,0.2676605480430838
cpu,user,-0.12785150243832094,-0.1106774797476886
cpu,shipping,0.1943963867373624,0.2269710213209939
mem,carts,0.4642829679112981,0.4627955390705345
mem,catalogue,-0.7404493128656964,-0.7355737117470487
mem,front_end,-1.4597474337056482,-1.4064086482568512
mem,ip6,-0.9311270650767812,-0.8030016313734264
mem,ip7,1.1717096118814785,0.8580888128394637
mem,orders,-4.0617504527363755,-3.497743659510621
mem,payment,0.9694234290999028,4.770559761769124
mem,user,0.7098351003658069,0.8606547613266718
mem,shipping,-0.3276274674127404,-0.3249786808456284
