device,node,predict,real
cpu,carts,0.014855618084131118,3.451507313699424
cpu,catalogue,-0.12517605282254354,-0.0234319438398454
cpu,front_end,1.4049096837836579,1.507569569278486
cpu,ip6,0.792955131367694,-0.0616070666672428
cpu,ip7,-0.2754381826801313,9.89203460346135
cpu,orders,-0.034000859624419316,-0.0018816890971069
cpu,payment,-0.1367411942023631,-0.1377139121109896
cpu,user,-0.11627760018016166,-0.0825643980308291
cpu,shipping,0.2353804556162089,0.2047034677487971
mem,carts,-1.0807465547200796,0.3142013978773463
mem,catalogue,0.4172012277461549,0.4144587021169024
mem,front_end,1.8176064988339704,2.0800340712566725
mem,ip6,-0.2505480848771012,0.1794327542690535
mem,ip7,-2.2037959940533054,2.2235486494980603
mem,orders,-1.5363387604842005,-1.534851270040529
mem,payment,1.0018483174959274,1.076849811682999
mem,user,0.8445039944836168,-1.1187642220555842
mem,shipping,-2.001513423034839,-2.014021581824118
