device,node,predict,real
cpu,carts,0.024733779573700335,26.674142543314478
cpu,catalogue,-0.10795630357162243,-0.4281962575581826
cpu,front_end,1.5654938114337786,1.1282661467752475
cpu,ip6,0.6384762022414061,1.075773128221971
cpu,ip7,-0.12714206373583492,22.16392460343024
cpu,orders,-0.039727567170981797,-0.1722328319306587
cpu,payment,-0.14644646819671486,-0.1577152919665166
cpu,user,-0.11814913675385981,-0.2364480546194065
cpu,shipping,0.2305640562582232,0.1341255451801606
mem,carts,-0.7087406016428871,-25.63087112883256
mem,catalogue,0.4266477049135567,0.3120710786250372
mem,front_end,1.1400468405638091,0.3500205125245952
mem,ip6,-0.27464353550296394,-0.4848271376761563
mem,ip7,-0.6757781886825431,-30.59044175880314
mem,orders,-1.534553771951793,-1.537974999972202
mem,payment,0.9877571276789503,0.9513927668609712
mem,user,-0.22453426376015395,0.9461588210840024
mem,shipping,-2.000041874941988,-0.3558811907955593
