device,node,predict,real
cpu,carts,0.3949945727886625,0.208866430475368
cpu,catalogue,-0.004537988874011034,-0.0789104367833749
cpu,front_end,-1.1180234432070826,7.530693449269242
cpu,ip6,-0.5848785294066711,3.879563799034567
cpu,ip7,0.41371225224437486,-0.4821236727268009
cpu,orders,-0.013152590858368734,-0.0118795267174638
cpu,payment,-0.11808002104671111,-0.1400519146501881
cpu,user,-0.1057290455365386,-0.1290177975480104
cpu,shipping,0.2215401163755836,0.2492362453768542
mem,carts,0.21965670218575864,0.2204933809086951
mem,catalogue,-2.573370608411958,-2.298813320417394
mem,front_end,-1.1702016597858635,-0.9317613133746182
mem,ip6,-1.1049861277043107,-0.8214761738227199
mem,ip7,0.5938361326643997,0.9820737042300232
mem,orders,-1.5325704513602092,-1.5338100267299524
mem,payment,0.9950299998425666,0.9895753457198492
mem,user,0.4041580867333448,0.5172134546346957
mem,shipping,-0.3289518606963037,-0.3382226136813067
