device,node,predict,real
cpu,carts,0.37453643641509554,0.0522217367667236
cpu,catalogue,0.08445948816493294,-0.101460728398923
cpu,front_end,-0.7733380446331001,-0.7295326414749802
cpu,ip6,-0.21541964199858507,7.048762031104829
cpu,ip7,0.18165340496900004,-0.515591808851305
cpu,orders,-0.0229753894890122,16.174001948338873
cpu,payment,-0.1200219580900327,-0.1625662856100077
cpu,user,-0.10511749078115568,-0.1543680676932504
cpu,shipping,0.21364715147443733,0.223260808730401
mem,carts,0.48278286411839927,0.4243083178155381
mem,catalogue,-0.7773210463255532,-0.7063201050350572
mem,front_end,-1.0838647436216733,-1.040501267441924
mem,ip6,-0.7879270883710442,-0.639638021584048
mem,ip7,0.8556497657957337,0.7294968325884927
mem,orders,-1.5306367137834522,0.1037682027089594
mem,payment,1.0033634991966698,0.9877571276789094
mem,user,-0.39720496221454366,0.4602107481298259
mem,shipping,-0.3190924884741887,-0.3338079694027325
