device,node,predict,real
cpu,carts,1.1170372305687897,1.0488680735893516
cpu,catalogue,-0.19370831045665504,5.458262084308065
cpu,front_end,-0.33189890996893534,-0.9848937776889478
cpu,ip6,-0.4350693592489215,2.5458685054006915
cpu,ip7,0.3999328901271033,0.215974058770717
cpu,orders,-0.07340600202345184,-0.0426926770149869
cpu,payment,-0.13256254544303755,-0.1134013857617154
cpu,user,-0.14706713170147784,-0.1021443891970193
cpu,shipping,0.2278839713224113,0.2333082261633563
mem,carts,-3.264924250231378,-0.2613220063385252
mem,catalogue,0.1654983199953262,17.143865040519195
mem,front_end,-1.3620380238193537,-1.2231824668088296
mem,ip6,-1.3530642691677557,-1.3968051711433564
mem,ip7,-3.010668890155643,-0.1787771859808654
mem,orders,-1.5317523316161845,-1.5326200343750078
mem,payment,0.9912420455906495,0.9877571276789094
mem,user,1.1071914669603007,0.3918075003239563
mem,shipping,-0.3288047058870387,-0.3541153330841118
