device,node,predict,real
cpu,carts,0.04913321868066887,0.002218808500644
cpu,catalogue,-0.009527584097665182,-0.1135477089180671
cpu,front_end,-0.6513484119984644,-1.0708605331193424
cpu,ip6,-0.5045729121496402,1.321624777883987
cpu,ip7,-0.25609830276112844,0.6290016734214563
cpu,orders,-0.025988709113577632,35.26107211676315
cpu,payment,-0.11978366537210859,-0.1191510235229753
cpu,user,-0.11006850150129893,-0.2104961034742481
cpu,shipping,0.22696639615551784,0.1983189152557511
mem,carts,0.460992031601082,0.4731703552349203
mem,catalogue,-0.760561167480171,-0.7008350537766048
mem,front_end,-1.0150233551497687,-1.5060281669078397
mem,ip6,-0.5616625797228209,-1.2515233765944438
mem,ip7,0.6906753338088193,0.618113684257273
mem,orders,-1.213107087074183,-5.690602071572406
mem,payment,1.0283639972590404,1.0486674320490448
mem,user,1.0223999410342886,0.6440444766080891
mem,shipping,-0.33263073092845635,-0.3020225305970779
