device,node,predict,real
cpu,carts,0.6861298650010011,0.7393835267543497
cpu,catalogue,0.09013873323417,-0.0222770672741791
cpu,front_end,-1.0547128169241395,2.124041244379879
cpu,ip6,-0.5941660867876614,3.169171681278504
cpu,ip7,-0.17826770794750266,0.2041858706519982
cpu,orders,-0.013332549361940949,-0.0598291358964444
cpu,payment,-0.1137304858465779,-0.1215283838280463
cpu,user,-0.10316193474016928,-0.1347799939324799
cpu,shipping,0.21491743470433086,0.2200364622984374
mem,carts,0.2850477925982155,0.1840141885887402
mem,catalogue,-7.477615883644152,-2.329895277548852
mem,front_end,-1.1899091735720888,-0.9770108549919536
mem,ip6,-1.147374302627231,-1.109399763349981
mem,ip7,0.7806490692004407,0.2854547680126236
mem,orders,-1.5342314823556524,-1.5357437643067375
mem,payment,0.968817356419569,0.9895753457198492
mem,user,0.2747144407118255,0.3989328386370714
mem,shipping,-0.33424943383059436,-0.344403115671284
