device,node,predict,real
cpu,carts,0.6117657667712544,-0.0868248479917023
cpu,catalogue,-0.031266140782708236,-0.0140972026778378
cpu,front_end,-1.0339347026294707,-0.8667678188820437
cpu,ip6,-0.30967948275763507,-0.0061018426567336
cpu,ip7,0.33702593320414503,-0.1752350328919295
cpu,orders,-0.015497803279706802,-0.1221383081464217
cpu,payment,-0.11911915975231697,-0.1254768413548688
cpu,user,-0.11323147045256031,-0.2055521640956858
cpu,shipping,0.20884377518355504,0.2155219413044098
mem,carts,0.14558274591527862,0.0874056853805712
mem,catalogue,5.801388488096429,-9.045426368363277
mem,front_end,-0.7902770192669482,-1.359812680321465
mem,ip6,-1.0251661406885875,-1.255996103139601
mem,ip7,0.3765351080815038,0.8144569712790882
mem,orders,-1.5342562738630567,-1.533066281508112
mem,payment,0.9382106860644434,0.9513927668609712
mem,user,0.2870650271212225,0.3975077709744433
mem,shipping,-0.34675759261985845,-0.3505836176612613
