device,node,predict,real
cpu,carts,0.35290054755589884,0.071708979680919
cpu,catalogue,0.14744475662086357,-0.3823237064059185
cpu,front_end,-0.6581341696771067,-0.981924808347628
cpu,ip6,-0.4267715365123966,5.782734188707257
cpu,ip7,0.04203680812166005,-0.2983232352187498
cpu,orders,0.028494536658646968,37.48003330033207
cpu,payment,-0.11271310373398086,-0.2214975996429286
cpu,user,-0.08199648251212172,-0.2345064538588788
cpu,shipping,0.21078799894353062,0.2187285624331525
mem,carts,0.46588195391512616,0.393072312159321
mem,catalogue,-0.7904242243319582,-0.8178494806244132
mem,front_end,-1.075027485169073,-1.0325028539573156
mem,ip6,-0.7811361803848061,-0.5956253014708571
mem,ip7,0.8082916023629342,0.7107974719197316
mem,orders,-1.5290996403249821,0.1040657007976956
mem,payment,1.0173031708435687,0.9877571276789094
mem,user,-1.129214718248152,0.2664015460131911
mem,shipping,-0.3232128231341809,-0.3346908982584562
