device,node,predict,real
cpu,carts,0.11008635664805948,0.1043701885898423
cpu,catalogue,0.08656153756719236,-0.1147188260164432
cpu,front_end,-0.45533320653279336,-0.4765908148089259
cpu,ip6,-0.19663608672100863,1.7679330136952345
cpu,ip7,-0.10746328100767842,0.3675332341835952
cpu,orders,0.41540580757344436,0.1821576566107876
cpu,payment,-0.12394337379148458,-0.1218502116971564
cpu,user,-0.10192948641069459,0.0305547800975449
cpu,shipping,0.22382992164092816,0.2561200018641011
mem,carts,0.6163539740197712,0.5476905401576031
mem,catalogue,-0.6709719969247998,-0.6734097974841324
mem,front_end,-0.48513781197720346,-0.5212776041013808
mem,ip6,0.3283727300410681,0.569503599907356
mem,ip7,0.8393442846328835,1.9652806680878072
mem,orders,1.1921897518514555,1.16598512853542
mem,payment,-1.074102130700342,-1.0886478750275337
mem,user,3.707939951245844,49.864456475916754
mem,shipping,0.8708012994080288,0.8722728475008721
