device,node,predict,real
cpu,carts,0.0344084395235194,14.290424603907104
cpu,catalogue,-0.10205810468423783,-0.1882894910137983
cpu,front_end,1.465158668640443,1.437046676430522
cpu,ip6,2.867922938977811,0.8930844258081826
cpu,ip7,0.22690045462448882,11.690567097205806
cpu,orders,-0.05716194443055738,-0.074464865461298
cpu,payment,-0.1391421838277575,-0.1366459994926118
cpu,user,-0.12910467454362562,-0.1543793938217224
cpu,shipping,0.2212130909683021,0.1699677115215563
mem,carts,-1.0816018263035208,0.3216757278022448
mem,catalogue,0.4126303516974008,0.310242728205518
mem,front_end,1.7326427237957287,0.7070799489637626
mem,ip6,3.153220452342809,-0.4763835026860352
mem,ip7,-1.7187869726500542,1.5895319207369634
mem,orders,-1.5358925133510868,-1.533066281508112
mem,payment,1.0197274615647398,1.1123050634805898
mem,user,0.8608922726037681,-0.199595579664268
mem,shipping,-2.0023963518905554,-2.006958150978417
