device,node,predict,real
cpu,carts,0.6002412984639508,0.7505800097033511
cpu,catalogue,0.1117207588878774,-0.0095445836984149
cpu,front_end,-1.0183248523672237,3.936551357676593
cpu,ip6,-0.6007817392670969,3.0341039856946743
cpu,ip7,0.37436845348840625,0.633980988410735
cpu,orders,-0.01356201715889017,-0.0683940026730906
cpu,payment,-0.11436164200627104,-0.1296169286851053
cpu,user,-0.10027186327470394,-0.1658875124520803
cpu,shipping,0.2157469675157567,0.2225332289445865
mem,carts,0.30351050308430194,0.1945005619161856
mem,catalogue,-6.835864886400522,-2.3207535254513614
mem,front_end,-1.1825946591696646,-0.9003607281715147
mem,ip6,-1.1361724862676068,-1.0112070520502154
mem,ip7,0.7270577855447292,0.1896544202387132
mem,orders,-1.5341571078334686,-1.5199763656037777
mem,payment,0.9712416471407814,0.9877571276789094
mem,user,0.3267294103975353,0.4317093948773652
mem,shipping,-0.3339551242120197,-0.3391055425370304
