device,node,predict,real
cpu,carts,0.027502388749163085,26.399974351893228
cpu,catalogue,-0.10281570643160838,-0.4453456948745738
cpu,front_end,1.5880321883810904,1.1692914599724322
cpu,ip6,0.6553783379069834,-0.5203082763613348
cpu,ip7,-0.07797963243439392,22.86544158045064
cpu,orders,-0.03913633495916695,-0.1790802133455215
cpu,payment,-0.1478918372347875,-0.1764733140743692
cpu,user,-0.11873253879619527,-0.2341083456585542
cpu,shipping,0.22764601651946348,0.1404944750277155
mem,carts,-0.7091496445740954,-12.389705216834091
mem,catalogue,0.3906901466634334,0.310242728205518
mem,front_end,1.180786922607992,1.715425030105581
mem,ip6,-0.24097626825232635,0.0266564154847325
mem,ip7,-0.6818758062919225,-13.88418903264595
mem,orders,-1.5341075248186886,-1.534702520996161
mem,payment,0.9930602636315689,0.9804842555153952
mem,user,-0.4371068567679697,0.9946111216131546
mem,shipping,-1.99842317203985,-0.3576470485069624
