device,node,predict,real
cpu,carts,0.02239232667934835,26.63988653114748
cpu,catalogue,-0.10461928519256479,-0.4161731683639525
cpu,front_end,1.5374916033121597,1.083508634221252
cpu,ip6,0.736725521433227,-1.2086971166867866
cpu,ip7,-0.10861740699079307,21.549097042473345
cpu,orders,-0.038501868602664836,-0.1727560084556446
cpu,payment,-0.1442805490908636,-0.1601877072571899
cpu,user,-0.11803491561369901,-0.2408316946172949
cpu,shipping,0.2277928705914322,0.1296165099764034
mem,carts,-0.7095215017842937,-5.992905929929074
mem,catalogue,0.4385319826402913,0.3138994290445564
mem,front_end,1.0008119332811363,0.2772654046956592
mem,ip6,-0.2700880816985428,-0.3029017127244033
mem,ip7,-0.619860776827729,-6.211895551307018
mem,orders,-1.53438023140003,-1.5391649923271469
mem,payment,0.990635972910377,0.9804842555153952
mem,user,-0.019562031619658464,0.9475838887466048
mem,shipping,-1.9957743854727088,-2.0043093644112457
