device,node,predict,real
cpu,carts,0.03209086386998427,10.835460274143992
cpu,catalogue,-0.10135324658735088,-0.1943222479127305
cpu,front_end,1.4404321282897792,1.4274134407271155
cpu,ip6,2.6308017161150024,-0.0836712096029483
cpu,ip7,0.03892617991251395,13.57867851190552
cpu,orders,-0.04913461148690008,-0.0549983855260847
cpu,payment,-0.13771559600797326,-0.1343932475702801
cpu,user,-0.12435922504954204,-0.1257525338446175
cpu,shipping,0.22430502982674486,0.1898215269224246
mem,carts,-1.081322933395877,0.3142013978773463
mem,catalogue,0.41202090155756976,0.4126303516973832
mem,front_end,1.8882217505502907,0.3174177609660903
mem,ip6,2.2698515051308674,-0.6425016574818648
mem,ip7,-1.8387067856343744,1.030041629423795
mem,orders,-1.53522314265144,-1.53321503055248
mem,payment,1.012454589401144,1.0832135748261658
mem,user,0.861604806435082,-0.1953203766764092
mem,shipping,-2.002249197081268,-1.952216561924212
