device,node,predict,real
cpu,carts,1.1126496746228318,1.1203178686684043
cpu,catalogue,-0.16368592702412335,10.109346847360554
cpu,front_end,-0.6969746898279627,-1.0308667054430636
cpu,ip6,-0.4363986548054555,0.8035562928711153
cpu,ip7,0.3870089396855687,0.7637891644160784
cpu,orders,-0.06221708910001068,-0.0184695475531454
cpu,payment,-0.1265811675204406,-0.1220185846441247
cpu,user,-0.14595946262925857,-0.1087015600614817
cpu,shipping,0.22628714325914223,0.2249395533494392
mem,carts,-3.2172893416056407,-0.0326298220697681
mem,catalogue,0.1868290748894713,17.14752174135818
mem,front_end,-1.3481783814819621,-1.2550318607846165
mem,ip6,-1.3995615343313441,-1.4779087943139158
mem,ip7,-2.9760479723957665,0.9366803286935728
mem,orders,-1.5314052505126685,-1.5329175324637438
mem,payment,0.9854843551278164,0.9886662366993793
mem,user,1.1081415120687195,0.3932325679865844
mem,shipping,-0.32939332512418046,-0.356764119651283
