device,node,predict,real
cpu,carts,0.007904278711070483,0.0368010245168396
cpu,catalogue,-0.0733413956087985,-0.5307014702986955
cpu,front_end,-0.29058007622874954,-0.9076341680035748
cpu,ip6,-0.42911145233255543,41.98549163170608
cpu,ip7,-0.12598046393269685,0.5276949025369766
cpu,orders,0.10340901114401703,-0.1229921948045968
cpu,payment,-0.14163938233925333,-0.256781219476468
cpu,user,-0.14493685507686974,-0.2764513357146147
cpu,shipping,0.19619383494018536,0.2056484103770462
mem,carts,0.5545327128251641,0.5568382275283643
mem,catalogue,-0.29890268655704416,-0.2675160043556575
mem,front_end,0.007421801600520916,-0.4295442967418298
mem,ip6,0.9160589980788284,1.1238053279212163
mem,ip7,1.349918132457585,1.7541675961901302
mem,orders,1.1969497212712246,1.1749100711974485
mem,payment,-1.0836477754150513,-1.0813750028638969
mem,user,-2.399900050752961,-0.8907533960360275
mem,shipping,0.8468150654945044,0.8360727644166432
