device,node,predict,real
cpu,carts,0.5963793527280914,0.089547677193023
cpu,catalogue,-0.01645480300475369,-0.0041789876551808
cpu,front_end,-1.0152320279706963,7.775806947676378
cpu,ip6,-0.3235906804876549,7.001185730311958
cpu,ip7,0.14148074707649472,-0.4466824328683517
cpu,orders,-0.027975600342630465,-0.0940143243517852
cpu,payment,-0.12205254796883114,-0.1137706004651133
cpu,user,-0.11729807256340376,-0.1634563044786713
cpu,shipping,0.2543555762665385,0.216397339265117
mem,carts,0.4650452751921898,0.4595603813418381
mem,catalogue,-1.333749023992645,-1.2639669829818372
mem,front_end,-0.6771825515122968,12.4725698670911
mem,ip6,-0.7510625489132328,3.1960140817452247
mem,ip7,1.0182529020456006,1.3728632416839452
mem,orders,-1.5323969108084556,-1.5315787910644312
mem,payment,0.9568474209836882,0.9877571276789094
mem,user,0.3146163352652515,0.4245840565642758
mem,shipping,-0.32615591931988974,-0.2834810246271016
