device,node,predict,real
cpu,carts,0.13103719107877593,0.0636465798478245
cpu,catalogue,0.0377954503246522,-0.0449119807261767
cpu,front_end,-0.47148988559043564,-0.1276758393329924
cpu,ip6,-0.38544094383997946,10.22790978527136
cpu,ip7,-0.07878687809172152,-0.6876555089774866
cpu,orders,0.2247236049604141,0.6954959069550402
cpu,payment,-0.12417998387089339,-0.127817110629897
cpu,user,-0.10375029456276495,11.804036255317309
cpu,shipping,0.2110838639995042,0.2624339257911188
mem,carts,0.6013123498674652,0.5519297123538051
mem,catalogue,-0.6700578217150577,-0.609417532801697
mem,front_end,-0.4819133346639359,-0.7605728243653568
mem,ip6,0.2801863742431569,0.9153926345508668
mem,ip7,0.9450814907331996,1.2179837544059833
mem,orders,1.1895370605602436,1.1872562418799424
mem,payment,-1.0760718669113192,-1.072283912659443
mem,user,3.8580470783753857,234.37081689094012
mem,shipping,0.863296404134466,0.8890484957594452
