device,node,predict,real
cpu,carts,1.2094218423190328,0.8174493754751087
cpu,catalogue,-0.06604839083323251,23.91736029938344
cpu,front_end,-1.1056167270720607,-1.051671864976247
cpu,ip6,-0.3450986713964422,1.2204286698923872
cpu,ip7,0.9171747515802764,0.6930097405002038
cpu,orders,-0.0048363268527926995,-0.0661673959093131
cpu,payment,-0.12202129693395708,-0.1215500502425697
cpu,user,-0.11200112631989256,-0.1318728979884377
cpu,shipping,0.21471371616730564,0.1806627141460441
mem,carts,-3.1108266223273486,-0.1538924583137322
mem,catalogue,0.3209081056526256,8.731624760411101
mem,front_end,-1.3318689912603399,-1.2175082416113316
mem,ip6,-1.4319224381581221,-1.3042688225598404
mem,ip7,-2.66375961572024,0.7586298944999206
mem,orders,-1.5289013082658343,-1.5352975171736332
mem,payment,0.9674536928889256,0.9895753457198492
mem,user,0.8810807311575815,0.3718565530472389
mem,shipping,-0.34042993582058645,-0.356764119651283
