device,node,predict,real
cpu,carts,0.04563464005156497,-0.0424959218041561
cpu,catalogue,0.053125051930442035,0.0434437788912709
cpu,front_end,-0.1826971627300578,-0.1231039703612652
cpu,ip6,0.02697037959214536,-1.84944743244262
cpu,ip7,-0.422107042624373,38.66012291663424
cpu,orders,0.06857327407498534,0.2290364990937839
cpu,payment,-0.1302734303148275,-0.1206024491078601
cpu,user,-0.1218085894262848,-0.0978196718614773
cpu,shipping,0.22192991821442024,0.1234812314545783
mem,carts,0.5551462772219815,0.5463518542009189
mem,catalogue,-0.12642829698446015,-0.1230763212153767
mem,front_end,0.05994311392764454,1.3645527431755498
mem,ip6,1.2013916789366428,1.5333434431200412
mem,ip7,0.801810060681837,2.8705736291592965
mem,orders,1.3258903512302103,1.2837943716742604
mem,payment,-1.0647080041556904,-1.0731930216799128
mem,user,-1.3695761306771017,-1.2983227475459886
mem,shipping,0.8571159021444812,0.8298922624266659
