device,node,predict,real
cpu,carts,0.09079137556798578,0.0364476561082625
cpu,catalogue,0.10732969665212722,-0.2086608020204222
cpu,front_end,-0.3707061523998712,-0.6051398775935714
cpu,ip6,-0.2323243888053678,9.793282230566527
cpu,ip7,-0.042570361763281085,-0.5106661109977634
cpu,orders,0.06105578687919969,0.1904527343392119
cpu,payment,-0.12349198575955544,-0.1749279839967369
cpu,user,-0.10297382315670472,-0.1723272391499914
cpu,shipping,0.22364110587288066,0.2309251406162194
mem,carts,0.5521528266799293,0.5494754547665255
mem,catalogue,-0.31017751414394773,-0.2711727051946432
mem,front_end,0.1975083457167035,0.2891748660565095
mem,ip6,0.6945453977486906,0.9381926308419966
mem,ip7,0.681370821012283,1.6377708511577502
mem,orders,1.22283205499111,1.257317041776912
mem,payment,-1.1131938185796697,-1.109557382497851
mem,user,-2.380661637307562,-1.3681510630144864
mem,shipping,0.8575573665723432,0.8572630569537463
