device,node,predict,real
cpu,carts,0.40933254092305243,0.1433698001963562
cpu,catalogue,-0.01851937674648598,-0.27462060586512
cpu,front_end,-1.0737625380427274,7.146095890069975
cpu,ip6,-0.25449665838288155,2.248208322452363
cpu,ip7,0.31066770607261407,-0.0739951285328165
cpu,orders,-0.003092959640699116,-0.0255053933267514
cpu,payment,-0.11772817624134813,-0.1468247598808743
cpu,user,-0.09930944417057357,-0.1726662400185445
cpu,shipping,0.21627254352032113,0.2204363483570037
mem,carts,0.18522272452187513,0.2146924084296899
mem,catalogue,-2.3542732831421698,-1.5894133576523617
mem,front_end,-1.1392044681820175,-0.8776958851510002
mem,ip6,-1.1166806712565114,-0.8163270837512335
mem,ip7,0.8042491077256008,1.2144606864538834
mem,orders,-1.5310085863943534,-1.5321737872419037
mem,payment,0.9965451815432885,0.952301875881441
mem,user,0.40415808673334475,0.518638522297324
mem,shipping,-0.3360152915420122,-0.3417543291041572
