device,node,predict,real
cpu,carts,0.21999597515577377,0.2120143084484275
cpu,catalogue,0.1668739804612387,0.1187165328341491
cpu,front_end,0.1976874490115914,0.4706761093884184
cpu,ip6,0.1586148459430517,1.081425608415257
cpu,ip7,-0.05911153193515859,24.498857436217587
cpu,orders,-0.02232483807266995,0.023648527280504
cpu,payment,-0.12549569882592929,-0.1254764386060123
cpu,user,-0.12685078136442574,-0.0892457009169065
cpu,shipping,0.20255251567611912,-0.0808965323489219
mem,carts,0.5748361165017076,0.4982707169229535
mem,catalogue,0.04208466667924445,0.1109525324802926
mem,front_end,0.5816993410569017,0.9302020245263954
mem,ip6,0.9371599037372622,1.1003998771830976
mem,ip7,0.7661502895514597,-1.0210614317554545
mem,orders,1.6699964738664257,1.6098522769272807
mem,payment,-1.142436825404131,-1.111375600538791
mem,user,-1.2816969581487327,-1.219944026101773
mem,shipping,0.8351898355609492,1.171585729587486
