device,node,predict,real
cpu,carts,0.05980469731817761,0.0466413249230147
cpu,catalogue,0.05094529228182823,0.07063198525951
cpu,front_end,-1.030435942393562,-0.8054154628503253
cpu,ip6,-0.46650987257188864,0.0059175227931465
cpu,ip7,-0.12908226457935748,-0.3808285759159797
cpu,orders,0.7504138330633247,0.5304233905304826
cpu,payment,-0.12953106312495036,0.3974268895073569
cpu,user,-0.12214989697245816,-0.092459335678931
cpu,shipping,0.20574945970805247,0.2059072069803588
mem,carts,0.4630744319781681,0.4819833711164725
mem,catalogue,-0.7279555849991398,-0.7209469083910529
mem,front_end,-0.9539185750450739,-0.9301263671312712
mem,ip6,-0.6432662028120405,-0.2625653556495348
mem,ip7,0.8114533300122302,0.6041569150625566
mem,orders,-2.9250846302041147,0.6263235955710817
mem,payment,2.8952193707519505,59.560742206215735
mem,user,0.8117274382433015,0.8464040847004415
mem,shipping,-0.3133534509120585,-0.3293933251241582
