device,node,predict,real
cpu,carts,0.6952406173032961,0.1121354527523687
cpu,catalogue,-0.03580332062170883,0.0324904482207721
cpu,front_end,-1.061387454094732,5.005586644546455
cpu,ip6,-0.514398757928273,7.717521397421892
cpu,ip7,0.24542449766883354,0.310461600328543
cpu,orders,-0.03459000368208417,-0.1131312746478799
cpu,payment,-0.1251925384158448,-0.1155863692913525
cpu,user,-0.12468924032566508,-0.1604370174652668
cpu,shipping,0.24724401704002438,0.2058089605987945
mem,carts,0.4587237026189066,0.4597834956679571
mem,catalogue,-1.3349679242723156,-1.258481931723332
mem,front_end,-0.6777195191510429,11.44734637031944
mem,ip6,-0.7655734556436623,3.439815860267938
mem,ip7,1.0753672536533787,0.8433190279634004
mem,orders,-1.533363779596848,-1.531132543931327
mem,payment,0.9568474209836885,0.9877571276789094
mem,user,0.33527981637327003,0.4117584476006736
mem,shipping,-0.32424290679917717,-0.3452860445270078
