device,node,predict,real
cpu,carts,0.4082602294105604,0.0633796906031687
cpu,catalogue,0.13698590991150236,-0.167059111778264
cpu,front_end,-0.7054021196533848,-0.7797773485645412
cpu,ip6,-0.2577482472076509,6.596180839415501
cpu,ip7,0.24573658635298548,0.2917971825644329
cpu,orders,-0.0009384316805644659,24.770325006909047
cpu,payment,-0.11695410692673354,-0.1871297265821141
cpu,user,-0.08996540826699656,-0.1768995541144832
cpu,shipping,0.21556373624573508,0.2166194555823359
mem,carts,0.48125824955661084,0.4189535739887406
mem,catalogue,-0.7837202727938002,-0.762998968039521
mem,front_end,-1.0807204107320993,-1.0454702217109195
mem,ip6,-0.7873752702789911,-0.5913216658072834
mem,ip7,0.9532793988524437,0.8136439555977918
mem,orders,-1.529149223339781,0.1033219555758552
mem,payment,1.0080605624689956,0.9886662366993793
mem,user,-0.7401712463522888,0.3276794555059455
mem,shipping,-0.3232128231341809,-0.3417543291041572
