device,node,predict,real
cpu,carts,0.27264124763117725,-0.2735134227767958
cpu,catalogue,0.15396245752680243,0.1161585321764819
cpu,front_end,0.19704807989923934,0.4194177876479449
cpu,ip6,0.16220153033376356,-0.3831546124182814
cpu,ip7,-0.20184693361674047,133.90903659853592
cpu,orders,-0.012380807749931602,0.0032946307712217
cpu,payment,-0.12638749984131958,-0.1254957356550856
cpu,user,-0.12419766452087988,-0.1045742049108239
cpu,shipping,0.20365285774356376,-0.1050334873543895
mem,carts,0.5749476736647622,0.4938084304006325
mem,catalogue,0.030809839092340918,0.0487886182173763
mem,front_end,0.4556027762983787,0.2566041722674819
mem,ip6,0.8706990054575098,0.8463217366956741
mem,ip7,0.6493470366786075,9.180388331337348
mem,orders,1.6648150488209659,1.6053898055962383
mem,payment,-1.1488005885472774,-1.115012036620548
mem,user,-1.2645961461972675,-1.235619770390606
mem,shipping,0.8363670740352327,1.1680540141646356
