device,node,predict,real
cpu,carts,0.34619042012250995,0.1218415454488339
cpu,catalogue,-0.01368659355588756,0.0441531674686743
cpu,front_end,-0.9011301417869144,-0.6387060998304546
cpu,ip6,-0.49761171905546453,2.7523112073340115
cpu,ip7,-0.005171221286065471,0.5867805436445913
cpu,orders,-0.05649202976703746,1.374661869628748
cpu,payment,-0.12404835836769312,-0.1204831055090914
cpu,user,-0.12580908126408705,-0.1062814600413928
cpu,shipping,0.21376228789300689,0.2114887844599413
mem,carts,0.46947037599348085,0.4171686593798183
mem,catalogue,-0.8044415775481056,-0.8233345318829182
mem,front_end,-1.092426839552926,-1.0423766469563511
mem,ip6,-0.7883807246608842,-0.7784125444642327
mem,ip7,0.9515404486453242,0.7469766697353595
mem,orders,-1.5311821269461354,-0.7118228075565828
mem,payment,0.9935148181417833,0.9877571276789094
mem,user,0.2794646662539065,0.5058129133337218
mem,shipping,-0.3308648732170237,-0.285246882338549
