device,node,predict,real
cpu,carts,0.041742980468994335,0.1956681042874463
cpu,catalogue,0.0037992694099317505,0.0123752225981522
cpu,front_end,-0.7335437263633441,-0.7483179926107734
cpu,ip6,-0.047424738717111725,0.2142733894774991
cpu,ip7,-0.35331479595687726,12.43406378742703
cpu,orders,0.3812643746415001,0.288977876717332
cpu,payment,-0.11814618109018445,-0.1236520615760729
cpu,user,-0.09650873418061699,-0.1311758615574728
cpu,shipping,0.23362346488055477,26.877844746665243
mem,carts,0.5044435466121522,0.4972667024554176
mem,catalogue,-0.6511648673802365,-0.6862082504206091
mem,front_end,-0.9045602959730529,-0.8944941563571525
mem,ip6,-0.26968080903752034,-0.2533744480537093
mem,ip7,1.070579494641599,0.8080883484426017
mem,orders,0.7165894739946023,0.806458688299808
mem,payment,-0.9818275651247507,-1.0222829165347014
mem,user,-0.3202513084329435,0.4459600715035955
mem,shipping,-0.3346908982584414,4.98142374198804
