device,node,predict,real
cpu,carts,0.06811808244547977,0.3999437617942523
cpu,catalogue,0.06911950830294138,0.0673747454674779
cpu,front_end,-1.1700318428372738,-1.011586135685233
cpu,ip6,-0.5061758178547252,0.6112905973248844
cpu,ip7,-0.10943162946078266,-0.1094513178661324
cpu,orders,1.1645464079605687,1.3060562921112964
cpu,payment,-0.1278726147585907,4.047533831204422
cpu,user,-0.13076437334326343,-0.1076720950363882
cpu,shipping,0.18698010011498542,0.1993246755706337
mem,carts,0.46041565292528946,0.4590025955265403
mem,catalogue,-0.7383162373762836,-0.7319170109080629
mem,front_end,-1.4503304639216648,-1.084580700473335
mem,ip6,-0.9226325210040366,-0.6200289338647661
mem,ip7,1.2189774402385896,1.1289585373091573
mem,orders,-3.944635371804567,-3.3980817997845167
mem,payment,0.961696002426072,11.875246756581484
mem,user,0.7098351003658069,0.8122024607974938
mem,shipping,-0.3280689318405948,-0.2296223644286202
