device,node,predict,real
cpu,carts,1.123900836472682,1.2245773390632395
cpu,catalogue,-0.22154055729827507,1.2082430941985556
cpu,front_end,0.09842496590393819,-1.039805011073631
cpu,ip6,-0.550464356260378,-0.5516551583650319
cpu,ip7,0.4117356235866156,0.5209677224968149
cpu,orders,-0.08227511424969886,-0.0705507445382018
cpu,payment,-0.133429037262949,-0.121758570594768
cpu,user,-0.15157431147317751,-0.1026558215826107
cpu,shipping,0.22524087101370813,0.2410190956807166
mem,carts,-3.3209259460864597,-0.2846374534176361
mem,catalogue,0.22613860890866067,7.698606773395012
mem,front_end,-1.3634993238113646,-1.251393303948933
mem,ip6,-1.282612462446296,-1.3805179010655244
mem,ip7,-3.2039859521416614,0.5835605178041877
mem,orders,-1.5315539995570273,-1.537826250927834
mem,payment,0.9929087454614701,0.9904844547403192
mem,user,1.0480511589614796,0.33195465849383
mem,shipping,-0.33071771840775127,-0.3532324042284325
