device,node,predict,real
cpu,carts,0.5259758557747998,0.5910829690906825
cpu,catalogue,0.10320770037720073,0.0700207904113125
cpu,front_end,-1.0132872706895866,5.805658392538586
cpu,ip6,-0.5977484049417895,3.337922291746031
cpu,ip7,0.3810878851332125,-0.2038105140714867
cpu,orders,-0.012443528475443368,-0.0782991948951654
cpu,payment,-0.11275997959404667,-0.1288019778508305
cpu,user,-0.10072269783821232,-0.1544480536143647
cpu,shipping,0.22003549328981478,0.2269743555636775
mem,carts,0.3102783043098181,0.1994090770907448
mem,catalogue,-5.974711838817195,-2.306126722095418
mem,front_end,-1.1875689564002394,-0.8926348057274637
mem,ip6,-1.1308197598656051,-0.940450699923746
mem,ip7,0.560615408577794,0.2551021825793015
mem,orders,-1.5343554398926165,-1.5308350458425908
mem,payment,0.9747265650525213,0.9877571276789094
mem,user,0.3633061470715042,0.5172134546346957
mem,shipping,-0.32483152603631893,-0.323212823134181
