device,node,predict,real
cpu,carts,0.10107351973415384,-0.0309090486877791
cpu,catalogue,0.1412606489522733,-0.6536838056351627
cpu,front_end,-0.36566586209057506,-1.0992151064794833
cpu,ip6,-0.15359708461207583,11.668538083511748
cpu,ip7,-0.21169427708829688,-0.3572245464860836
cpu,orders,0.051225371446494646,-0.0643284714378075
cpu,payment,-0.12403315670468328,-0.2748985561494585
cpu,user,-0.105682054772983,-0.2899226675629134
cpu,shipping,0.207338040928305,0.1777332700290991
mem,carts,0.5530452839843955,0.5498101262557041
mem,catalogue,-0.29707433613755135,-0.3278515681991071
mem,front_end,0.19655729855554085,-0.6671885418777204
mem,ip6,0.6897226712604737,0.7839490195690771
mem,ip7,1.023266498746677,1.5560627751922398
mem,orders,1.2234270511685919,1.2839431207186285
mem,payment,-1.1166787364914097,-1.1431944162545022
mem,user,-2.2369673146598257,-1.319698762485334
mem,shipping,0.842106111597363,0.8554971992423432
