device,node,predict,real
cpu,carts,0.8315339497935557,0.3215784431128937
cpu,catalogue,-0.00962426186570606,0.1881356514019986
cpu,front_end,-1.0038403421036013,-0.257868690574509
cpu,ip6,-0.7231500500253998,2.827760750328996
cpu,ip7,0.32718046506416404,-0.0267814347790346
cpu,orders,-0.0165576656280283,-0.0405565476786504
cpu,payment,-0.12677922704760508,-0.1115852242888854
cpu,user,-0.11376172063061324,-0.0798922699820694
cpu,shipping,0.23518692973118813,0.2182978136792696
mem,carts,0.41694554505370934,0.4675924970820038
mem,catalogue,-1.3343584741324932,-1.2822504871768186
mem,front_end,-0.6893377891058069,4.3637173666327485
mem,ip6,-0.7742016360583027,1.1585835040820431
mem,ip7,0.8049266207932805,0.5167577293281724
mem,orders,-1.53247128533064,-1.5360412623954736
mem,payment,0.9515442850310697,0.9886662366993793
mem,user,0.3920450116010524,0.3134287788797409
mem,shipping,-0.32306566832489364,-0.3452860445270078
