device,node,predict,real
cpu,carts,0.009115516164575834,0.8476867528798515
cpu,catalogue,-0.1323581719770611,-0.0292187809930931
cpu,front_end,1.3897235682498656,1.523216193670897
cpu,ip6,0.5677379915266543,1.2583342883539084
cpu,ip7,-0.2518504362729031,6.68763853516284
cpu,orders,-0.023963052429054204,-0.017641327868374
cpu,payment,-0.13783176599236432,-0.1361229014343714
cpu,user,-0.11217862050552557,-0.0845642300599384
cpu,shipping,0.24418696226265438,0.2238887912066762
mem,carts,-1.0818993120716796,-0.0349725224939882
mem,catalogue,0.3580845641824022,0.4108020012779166
mem,front_end,1.4867810037504672,1.845916180763296
mem,ip6,-0.2784798985152668,0.1119436743383774
mem,ip7,-2.312536841420446,2.1399435369429423
mem,orders,-1.5366610500803313,-1.532768783419376
mem,payment,0.9986664359243642,1.072304266580772
mem,user,0.871817791350541,0.4217339212390194
mem,shipping,-2.005486602885551,-2.014904510679797
