device,node,predict,real
cpu,carts,0.07612536158618449,0.0391496811638954
cpu,catalogue,-0.08060693402809908,-0.0629490312512223
cpu,front_end,-1.0184365700414522,-0.8019155872528265
cpu,ip6,-0.3139954976182234,5.413662746282624
cpu,ip7,0.040027510830899025,0.6625563499885885
cpu,orders,1.1384240630335465,0.3716817495121384
cpu,payment,-0.1284301919981022,20.37868496871293
cpu,user,-0.1314525944273953,-0.1555392040619932
cpu,shipping,0.24003879354568078,0.2151802702196066
mem,carts,0.470864840531715,0.4770748559419436
mem,catalogue,-0.7261272345796206,-0.7136335067130813
mem,front_end,-0.9392601599515373,-0.9311041291003318
mem,ip6,-0.5316798573273634,0.3344290926922563
mem,ip7,0.7416694840382957,0.8248906725218054
mem,orders,-0.5106893080646852,0.5864588516806627
mem,payment,2.890825343819781,134.8504239527769
mem,user,0.8929562950127691,0.6668455592100371
mem,shipping,-0.3146778441956219,-0.3364567559698593
