device,node,predict,real
cpu,carts,0.023784281014810667,17.257796507851403
cpu,catalogue,-0.11682793974754573,-0.313724524678332
cpu,front_end,1.4509341073168376,1.195125954395777
cpu,ip6,0.7328008817420167,-1.3573107224798149
cpu,ip7,-0.3887072842595793,21.44404230379837
cpu,orders,-0.030753373032381733,-0.1459435903384509
cpu,payment,-0.1388017812773313,-0.1464177333784086
cpu,user,-0.11458913169459338,-0.2090108233731446
cpu,shipping,0.2233125470598817,0.1620423153939628
mem,carts,-0.7086662302008473,-8.195379000181875
mem,catalogue,0.4315233060322132,0.4711375651213137
mem,front_end,1.2876541686416605,0.188176863317993
mem,ip6,-0.14761991980218897,-0.526532585437402
mem,ip7,-0.6288491168593057,-8.739290299084916
mem,orders,-1.5318267061383875,-1.5260750764228688
mem,payment,0.9973027723936799,0.9359379135133504
mem,user,-0.1435429182677912,0.949008956409233
mem,shipping,-1.9953329210448467,-2.0025435066998427
