device,node,predict,real
cpu,carts,1.157464605468329,0.9082581434178758
cpu,catalogue,-0.096118845962133,22.58935123145377
cpu,front_end,-1.1156168159900945,-1.0254564727640578
cpu,ip6,-0.5571287348651178,0.7837339445107119
cpu,ip7,0.8629310060320093,0.1855947316186524
cpu,orders,-0.027148211534655697,-0.0478293648934832
cpu,payment,-0.1234291428961568,-0.1245739712832935
cpu,user,-0.12336902339831483,-0.1190304450140359
cpu,shipping,0.2165829810432013,0.1880239225689148
mem,carts,-3.14812390050972,-0.2071052250923759
mem,catalogue,0.2700190189766129,17.087186177514784
mem,front_end,-1.3503422809216856,-1.2467930140289272
mem,ip6,-1.429622438532263,-1.3467051792930935
mem,ip7,-2.870491436446869,0.3072706887928365
mem,orders,-1.5299177600690068,-1.5352975171736332
mem,payment,0.9686658382495112,0.9895753457198492
mem,user,1.0052991290828188,-0.4732085708877206
mem,shipping,-0.33542667230488526,-0.3549982619398356
