device,node,predict,real
cpu,carts,0.36656538549481454,0.3146959034098542
cpu,catalogue,1.5113520497094062,0.0283250362115085
cpu,front_end,-0.9703341775491706,-1.0796422894061883
cpu,ip6,1.1994577232019612,-1.4366610086581817
cpu,ip7,-0.002089873838885326,0.3389725785987218
cpu,orders,-0.020571362954818016,-0.0066975887777023
cpu,payment,-0.11863962470903207,-0.1169509945051408
cpu,user,-0.0982373536512442,-0.1033759146631398
cpu,shipping,0.2312722876980974,0.2542261483105137
mem,carts,0.10415785269977496,0.177209201642199
mem,catalogue,19.993958619445902,-7.697932109193567
mem,front_end,-0.7969931219724615,-1.2420805219157511
mem,ip6,-1.0725997693362197,-1.1771833886872944
mem,ip7,0.44848699587209456,0.0132300174077044
mem,orders,-1.534504188936994,-1.5329175324637438
mem,payment,0.9277559323292847,0.9513927668609712
mem,user,0.3376549291443127,-0.0456882721010679
mem,shipping,-0.3036412334992233,-0.2896615266170789
