device,node,predict,real
cpu,carts,0.06773431595900498,0.2387794087639394
cpu,catalogue,-0.01855812103599555,0.0033024037871738
cpu,front_end,-0.8418215844053742,-0.6401239442895457
cpu,ip6,-0.2640965089047185,-1.075976261350159
cpu,ip7,-0.32100107557168983,3.6718049891456417
cpu,orders,0.4512255548176662,0.2065025409846336
cpu,payment,-0.11618362871986467,-0.117221314188313
cpu,user,-0.11074883866829711,-0.1039944008858523
cpu,shipping,0.2381666341984036,0.8241271323297313
mem,carts,0.5035324964471811,0.4999440743688163
mem,catalogue,-0.695045277448171,-0.6880366008400757
mem,front_end,-0.9074214518989098,-0.8804849110955333
mem,ip6,-0.25015172130521807,-0.108714471585465
mem,ip7,0.7791585404514811,1.8887216914368388
mem,orders,0.7116311725157041,0.8356135009957819
mem,payment,-0.992130800689831,-1.021373807514354
mem,user,-0.25683579744625545,1.0074367305767569
mem,shipping,-0.3204168817577521,1.0470927609319944
