device,node,predict,real
cpu,carts,0.06128711085308678,0.0269764840380269
cpu,catalogue,-0.08217183948719442,-0.066396351943641
cpu,front_end,-1.0656804722495208,-0.8377845763585839
cpu,ip6,-0.37882872550657876,7.356338931184887
cpu,ip7,-0.06814568240046484,-0.5696163220835562
cpu,orders,1.0858442580202061,0.4612122974779977
cpu,payment,-0.12812636981283945,15.56466430438928
cpu,user,-0.13852438558956442,-0.1269747904905009
cpu,shipping,0.2322385374529652,0.2251148154764933
mem,carts,0.4696191188775653,0.4817602567903838
mem,catalogue,-0.7258225095097095,-0.7172902075520672
mem,front_end,-0.9488561189484361,-0.9360410255998496
mem,ip6,-0.5410380376232563,0.335558183417679
mem,ip7,0.6439946834437332,1.573542612339056
mem,orders,-1.1471368858973072,0.580508889905996
mem,payment,2.890673825649703,149.31343935910695
mem,user,0.8929562950127691,0.6939218447998695
mem,shipping,-0.3109989739634841,-0.3090859614427789
