device,node,predict,real
cpu,carts,0.05266472309761227,0.0127290534196575
cpu,catalogue,0.045262167532491314,-0.0897114839025892
cpu,front_end,-1.1748936839422683,-1.180460754825336
cpu,ip6,-0.4728107109935198,2.5675902662610586
cpu,ip7,0.08723101187372,-0.7938200094326104
cpu,orders,1.1246615309724284,1.335358987695051
cpu,payment,-0.13030255187555354,6.592101893567909
cpu,user,-0.13530699820656433,-0.139528322518911
cpu,shipping,0.18617767713336497,0.2030947061886751
mem,carts,0.4599322385520365,0.4685965115495397
mem,catalogue,-0.7367926120267018,-0.7337453613275295
mem,front_end,-1.436190316101346,-1.0223565699177215
mem,ip6,-0.9415988815551523,-0.6356234767825633
mem,ip7,1.144383251483945,0.3740734772688518
mem,orders,-3.875219151099858,-3.369521983266015
mem,payment,0.9665445838684557,11.84615526792706
mem,user,0.6958219350166899,0.2934778316030236
mem,shipping,-0.3264502289384569,-0.3417543291041572
