device,node,predict,real
cpu,carts,1.0989173202875189,1.0844772504947902
cpu,catalogue,-0.13563220979314924,15.814279333890898
cpu,front_end,-0.963618354959041,-0.9162601885341918
cpu,ip6,-0.5839517030652438,2.186653724542753
cpu,ip7,0.35667641617996454,0.320352333096346
cpu,orders,-0.045766452202793274,-0.0063007018642824
cpu,payment,-0.12442317332659131,-0.118745685882947
cpu,user,-0.13470144064369166,-0.0941772330010058
cpu,shipping,0.2204123437648893,0.2032067411244569
mem,carts,-3.189493015143704,-0.1868018214158424
mem,catalogue,0.23345201058665854,17.087186177514784
mem,front_end,-1.3426484162471122,-1.2500789354003596
mem,ip6,-1.4317397109151193,-1.4299251657557477
mem,ip7,-2.9714182997664333,0.480307526285429
mem,orders,-1.5326448258824026,-1.5305375477538548
mem,payment,0.9747265650525009,0.9904844547403192
mem,user,1.0644394370816397,-1.105938613091982
mem,shipping,-0.3290990155056133,-0.3558811907955593
