device,node,predict,real
cpu,carts,0.049225432237278155,0.24598460610525
cpu,catalogue,-0.009562253247761839,0.0842082025408307
cpu,front_end,-0.7765139438084638,-0.5699652809121969
cpu,ip6,-0.049774171886105056,-0.8832917045159576
cpu,ip7,-0.38477732239820533,13.207688865324853
cpu,orders,0.3932270180333846,0.2599467352158075
cpu,payment,-0.11694794841163353,-0.1290529644619136
cpu,user,-0.1028892091696429,-0.1000525654713955
cpu,shipping,0.23613044344206177,17.9824430563252
mem,carts,0.5059495683134358,0.4965973594770907
mem,catalogue,-0.6633538701768821,-0.6898649512595948
mem,front_end,-0.9029574074991834,-0.8852454898629258
mem,ip6,-0.25279808451109753,-0.3148417107821277
mem,ip7,1.0103711666912911,1.1469803849101043
mem,orders,0.7204569491481535,0.7811713507574042
mem,payment,-0.9827366741452002,-1.0222829165347014
mem,user,-0.2428226320971384,1.008861798239385
mem,shipping,-0.32630307412916965,5.03263361561935
