device,node,predict,real
cpu,carts,0.4409963437989068,0.2854144828303107
cpu,catalogue,0.23771139311928868,0.0512446524723557
cpu,front_end,-0.96124932167764,-0.9823431062693178
cpu,ip6,0.10041309779334003,-0.2046645549696112
cpu,ip7,-0.05829991079657428,-0.8832983469611064
cpu,orders,-0.019957411882831,0.0387890458018931
cpu,payment,-0.11805347522063175,-0.1186456656410377
cpu,user,-0.09603712441989615,-0.0807039431979984
cpu,shipping,0.22544565927337837,0.2489558641543164
mem,carts,0.11248745420809951,0.1841257457517997
mem,catalogue,12.210366158575056,-7.727185715905558
mem,front_end,-0.7863686428714964,-1.3632108038860684
mem,ip6,-1.0826679495166165,-1.254539739740134
mem,ip7,0.36174273943655216,1.3529443574932394
mem,orders,-1.5334381541190323,-1.5333637795968482
mem,payment,0.9327560319417465,0.952301875881441
mem,user,0.3250668314578153,0.0968184941611582
mem,shipping,-0.30790872296850286,-0.3161493922884799
