device,node,predict,real
cpu,carts,0.02290720552663285,0.1072966240222728
cpu,catalogue,0.018789726208968554,0.2242060272864833
cpu,front_end,-0.20363213303629116,0.0594679334848404
cpu,ip6,0.09347473457817561,0.2876256189877427
cpu,ip7,-0.7938134521237284,18.67692443849445
cpu,orders,0.08405833958543013,0.2557279358885143
cpu,payment,-0.12975783549563866,-0.1177166739081808
cpu,user,-0.11958949782514823,-0.0788378841060912
cpu,shipping,0.21930326545175638,0.1955639789973511
mem,carts,0.5526176481926622,0.549587011929585
mem,catalogue,-0.13831257471118588,-0.1230763212153767
mem,front_end,-0.027986004787256047,0.3873197273115384
mem,ip6,1.117655328921625,1.227927129165584
mem,ip7,0.8053557124028257,3.1151558466018483
mem,orders,1.3437402365542759,1.2998592684659565
mem,payment,-1.0542532504205318,-1.0741021307003829
mem,user,-1.4111406041702477,-1.3439249127499102
mem,shipping,0.848286613587355,0.8855167803365948
