device,node,predict,real
cpu,carts,0.02657163404714355,11.403743217279484
cpu,catalogue,-0.12505528140323766,-0.2795359101038661
cpu,front_end,1.4184636195289146,1.2987692904945445
cpu,ip6,0.6051283916320956,0.5138493940717238
cpu,ip7,-0.4201705978524095,20.98913499536804
cpu,orders,-0.028054504489364415,-0.1453481461256569
cpu,payment,-0.13557190843196718,-0.1474925774887062
cpu,user,-0.11177005022826292,-0.1949234848286592
cpu,shipping,0.22037391760898073,0.1655952307967698
mem,carts,-0.7087963802244118,-11.512308129383465
mem,catalogue,0.44127450826953507,0.4126303516973832
mem,front_end,1.3740605433063848,1.232747223969261
mem,ip6,-0.11131265298099852,-0.2716089905420484
mem,ip7,-0.7308374173182753,-13.839744175404176
mem,orders,-1.531801914630993,-1.5342562738630567
mem,payment,1.0056362717478033,0.9295741503701836
mem,user,0.04337845681282024,0.9461588210840024
mem,shipping,-2.0000418749419806,-2.0043093644112457
