device,node,predict,real
cpu,carts,1.1027810402404261,0.7479667832315956
cpu,catalogue,0.07895464361987503,0.0299400720708914
cpu,front_end,-1.0814878320423975,-0.7805373209617487
cpu,ip6,-0.5610781217345964,1.6586756600670731
cpu,ip7,0.23080987479094758,1.183788500981586
cpu,orders,-0.023565207174778766,-0.0134895512289095
cpu,payment,-0.11270496865806186,-0.1122698047992694
cpu,user,-0.10652922259518817,-0.0956689088274238
cpu,shipping,0.21200610741338025,0.213288262402329
mem,carts,0.25927808793183005,0.2747101621548444
mem,catalogue,-7.528504970320164,-2.346350431324367
mem,front_end,-1.2157450642900756,-1.0551837258625687
mem,ip6,-1.1630570273488574,-1.1141343080343726
mem,ip7,0.8718197443450176,0.9961659760383226
mem,orders,-1.534826478533134,-1.5321737872419037
mem,payment,0.9668476202085919,0.9886662366993793
mem,user,0.1930105613881529,0.4046331092875584
mem,shipping,-0.3480819859034292,-0.351466546516985
